quest_id,acquire_category,acquire_npc_name,acquire_npc_id,reward_npc_name,reward_npc_id
29680,Talk,DC1_D_grow_npc_Melrania_01,806700,DC1_D_grow_npc_Melrania_01,806700
29681,Talk,DC1_D_grow_npc_Melrania_01,806700,DC1_D_grow_npc_Melrania_01,806700
29682,Talk,DC1_D_grow_npc_Melrania_01,806700,DC1_D_grow_npc_Melrania_01,806700
29683,Talk,DC1_D_grow_npc_Melrania_01,806700,DC1_D_grow_npc_Melrania_01,806700
29684,Talk,DC1_D_grow_npc_Melrania_01,806700,DC1_D_grow_npc_Melrania_01,806700
29685,Talk,DC1_D_grow_npc_Melrania_01,806700,DC1_D_grow_npc_Melrania_01,806700
29686,Talk,DC1_D_grow_npc_Melrania_01,806700,DC1_D_grow_npc_Melrania_01,806700
29687,Talk,DC1_D_grow_npc_Melrania_01,806700,DC1_D_grow_npc_Melrania_01,806700
29688,Talk,DC1_D_grow_npc_Melrania_01,806700,DC1_D_grow_npc_Melrania_01,806700
29689,Talk,DC1_D_grow_npc_Melrania_01,806700,DC1_D_grow_npc_Melrania_01,806700
29690,Talk,DC1_D_grow_npc_Melrania_01,806700,DC1_D_grow_npc_Melrania_01,806700
29691,Talk,DC1_D_grow_npc_Melrania_01,806700,DC1_D_grow_npc_Melrania_01,806700
29692,Talk,DC1_D_grow_npc_Melrania_01,806700,DC1_D_grow_npc_Melrania_01,806700
29693,Talk,DC1_D_grow_npc_Melrania_01,806700,DC1_D_grow_npc_Melrania_01,806700
29694,Talk,DC1_D_grow_npc_Melrania_01,806700,DC1_D_grow_npc_Melrania_01,806700
29900,LevelUpLogIn,10,,DC1_Familiar_E,836074
29910,LevelUpLogIn,10,,DC1_Familiar_E,836074
29911,Talk,DC1_Familiar_E,836074,DC1_Familiar_E,836074
29912,Talk,DF4_V01_D_minion_seller,835889,DF4_V01_D_minion_seller,835889
29913,Talk,DF4_V02_D_minion_seller,835897,DF4_V02_D_minion_seller,835897
30043,Talk,Honeus,799029,LF4_Yun_Prisoner,835617
30044,Talk,LF4_Yun_Prisoner,835617,LF4_Yun_Prisoner,835617
30045,Talk,Honeus,799029,LF4_Yun_Prisoner,835617
30046,Talk,LF4_Yun_Prisoner,835617,LF4_Yun_Prisoner,835617
30143,Talk,aglauros,799333,DF4_Yun_Prisoner,835618
30144,Talk,DF4_Yun_Prisoner,835618,DF4_Yun_Prisoner,835618
30145,Talk,aglauros,799333,DF4_Yun_Prisoner,835618
30146,Talk,DF4_Yun_Prisoner,835618,DF4_Yun_Prisoner,835618
30514,Talk,Ariana,799592,Ariana5,799670
30515,Talk,LF5_Garnon_E,804879,DF5_Ekios_E,805156
30516,Talk,DF5_Ekios_E,805156,Ariana5,799670
30564,Talk,Ariana,799592,Ariana5,799670
30565,Talk,DF5_Ekios_E,805156,LF5_Garnon_E,804879
30566,Talk,LF5_Garnon_E,804879,Ariana5,799670
30721,Talk,LF5_Eukraton_E,804704,LF5_Monroe_E,804870
30722,Talk,LF5_Rosalee_E,804868,magician_apprentice,
30771,Talk,DF5_Engrid_E,804728,DF5_Hank_E,804871
30772,Talk,DF5_Ginie_E,804869,magician_apprentice,
30800,Talk,IDTM_L_NPC_Shugo_Manager,834986,IDTM_L_NPC_Shugo_Manager,834986
35052,none,,,LF5_Donand_E,804941
35055,none,,,LF5_Laysean_E,804942
35056,none,,,LF5_Ridlef_E,804943
35057,none,,,LF5_Richbald_E,804944
35058,none,,,LF5_Donand_E,804941
35059,none,,,LF5_Laysean_E,804942
35060,none,,,LF5_Miord_E,804945
35061,none,,,LF5_Ridlef_E,804943
35062,none,,,LF5_Richbald_E,804944
35063,none,,,LF5_Bethdryt_E,804946
35064,none,,,LF5_Bethdryt_E,804946
35065,none,,,LF5_Cendomuel_E,804947
35510,none,,,LF5_Niman_E,804940
35511,none,,,LF5_Niman_E,804940
35512,none,,,LF5_Niman_E,804940
35513,none,,,LF5_Niman_E,804940
35514,none,,,LF6_Ameino_E,806430
35515,none,,,LF6_Ameino_E,806430
36531,none,,,LF5_Cynthor_E,804948
36532,none,,,LF5_Bertto_E,804949
36533,none,,,LF5_Bertto_E,804949
36534,none,,,LF5_Charstan_E,804950
36535,none,,,LF5_Jeffancy_E,804952
36536,none,,,LF5_Cynthor_E,804948
36539,none,,,LF5_Jeffancy_E,804952
36540,none,,,LF5_Jeffancy_E,804952
36541,none,,,LF5_Egartolris_E,804951
36542,none,,,LF5_Egartolris_E,804951
36543,none,,,LF5_Chrisnis_E,804954
36544,none,,,LF5_Egartolris_E,804951
36545,none,,,LF5_Cynthor_E,804948
36546,none,,,LF5_Cynthor_E,804948
36547,none,,,LF5_Cynthor_E,804948
36548,none,,,LF5_Cynthor_E,804948
36550,_faction_,,,LF4_BountyHunter_Li,
36551,_faction_,,,LF4_BountyHunter_Li,
36552,_faction_,,,LF4_BountyHunter_Li,
36553,_faction_,,,LF4_BountyHunter_Li,
36554,_faction_,,,LF4_BountyHunter_Li,
36555,_faction_,,,LF4_BountyHunter_Li,
36556,_faction_,,,LF4_BountyHunter_Li,
36557,_faction_,,,LF4_BountyHunter_Li,
36558,_faction_,,,LF4_BountyHunter_Li,
36559,_faction_,,,LF4_BountyHunter_Li,
36560,_faction_,,,LF4_BountyHunter_Li,
36561,_faction_,,,LF4_BountyHunter_Li,
36562,_faction_,,,LF4_BountyHunter_Li,
36563,_faction_,,,LF4_BountyHunter_Li,
36564,_faction_,,,LF4_BountyHunter_Li,
36565,_faction_,,,LF4_BountyHunter_Li,
36566,_faction_,,,LF4_BountyHunter_Li,
36567,_faction_,,,LF4_BountyHunter_Li,
36568,_faction_,,,LF4_BountyHunter_Li,
36569,_faction_,,,LF4_BountyHunter_Li,
36570,_faction_,,,LF4_BountyHunter_Li,
36571,_faction_,,,LF4_BountyHunter_Li,
36572,_faction_,,,LF4_BountyHunter_Li,
36573,_faction_,,,LF4_BountyHunter_Li,
36574,_faction_,,,LF4_BountyHunter_Li,
36575,_faction_,,,LF4_BountyHunter_Li,
38508,Talk,LF4_V07_L_Coin_Change,835876,LF4_V07_L_Coin_Change,835876
38509,Talk,LF4_V07_L_Coin_Change,835876,LF4_V07_L_Coin_Change,835876
39023,EnterArea,,,Gaix,798154
41032,Talk,GAb1_01_Village01_Guard01,802476,GAb1_01_Village01_Guard01,802476
41033,Talk,GAb1_01_Village02_Guard01,802480,GAb1_01_Village02_Guard01,802480
41034,Talk,GAb1_01_Village03_Guard01,802484,GAb1_01_Village03_Guard01,802484
41035,Talk,GAb1_01_Village04_Guard01,802488,GAb1_01_Village04_Guard01,802488
41036,Talk,GAb1_02_Village01_Guard02,802493,GAb1_02_Village01_Guard02,802493
41037,Talk,GAb1_02_Village02_Guard02,802497,GAb1_02_Village02_Guard02,802497
41038,Talk,GAb1_02_Village03_Guard02,802501,GAb1_02_Village03_Guard02,802501
41039,Talk,GAb1_02_Village04_Guard02,802505,GAb1_02_Village04_Guard02,802505
41040,Talk,GAb1_03_Village01_Guard03,802510,GAb1_03_Village01_Guard03,802510
41041,Talk,GAb1_03_Village02_Guard03,802514,GAb1_03_Village02_Guard03,802514
41042,Talk,GAb1_03_Village03_Guard03,802518,GAb1_03_Village03_Guard03,802518
41043,Talk,GAb1_03_Village04_Guard03,802522,GAb1_03_Village04_Guard03,802522
41044,Talk,GAb1_04_Village01_Guard04,802527,GAb1_04_Village01_Guard04,802527
41045,Talk,GAb1_04_Village02_Guard04,802531,GAb1_04_Village02_Guard04,802531
41046,Talk,GAb1_04_Village03_Guard04,802535,GAb1_04_Village03_Guard04,802535
41047,Talk,GAb1_04_Village04_Guard04,802539,GAb1_04_Village04_Guard04,802539
41048,Talk,GAb1_01_Village01_Guard,,GAb1_01_Village01_Guard,
41049,Talk,GAb1_01_Village02_Guard,,GAb1_01_Village02_Guard,
41050,Talk,GAb1_01_Village03_Guard,,GAb1_01_Village03_Guard,
41051,Talk,GAb1_01_Village04_Guard,,GAb1_01_Village04_Guard,
41052,Talk,GAb1_02_Village01_Guard,,GAb1_02_Village01_Guard,
41053,Talk,GAb1_02_Village02_Guard,,GAb1_02_Village02_Guard,
41054,Talk,GAb1_02_Village03_Guard,,GAb1_02_Village03_Guard,
41055,Talk,GAb1_02_Village04_Guard,,GAb1_02_Village04_Guard,
41056,Talk,GAb1_03_Village01_Guard,,GAb1_03_Village01_Guard,
41057,Talk,GAb1_03_Village02_Guard,,GAb1_03_Village02_Guard,
41058,Talk,GAb1_03_Village03_Guard,,GAb1_03_Village03_Guard,
41059,Talk,GAb1_03_Village04_Guard,,GAb1_03_Village04_Guard,
41060,Talk,GAb1_04_Village01_Guard,,GAb1_04_Village01_Guard,
41061,Talk,GAb1_04_Village02_Guard,,GAb1_04_Village02_Guard,
41062,Talk,GAb1_04_Village03_Guard,,GAb1_04_Village03_Guard,
41063,Talk,GAb1_04_Village04_Guard,,GAb1_04_Village04_Guard,
42000,Talk,LC1_L_grow_npc_Rena_01,806698,LC1_L_grow_npc_Rena_01,806698
42001,Talk,LC1_L_grow_npc_Rena_01,806698,LC1_L_grow_npc_Rena_01,806698
42002,Talk,LC1_L_grow_npc_Rena_01,806698,LC1_L_grow_npc_Rena_01,806698
42003,Talk,LC1_L_grow_npc_Rena_01,806698,LC1_L_grow_npc_Rena_01,806698
42004,Talk,LC1_L_grow_npc_Rena_01,806698,LC1_L_grow_npc_Rena_01,806698
42005,Talk,LC1_L_grow_npc_Rena_01,806698,LC1_L_grow_npc_Rena_01,806698
42006,Talk,LC1_L_grow_npc_Rena_01,806698,LC1_L_grow_npc_Rena_01,806698
42010,Talk,LC1_L_grow_event_npc_merato_01,835482,LC1_L_grow_event_npc_merato_01,835482
42011,Talk,LC1_L_grow_event_npc_merato_01,835482,LC1_L_grow_event_npc_merato_01,835482
42012,Talk,LC1_L_grow_event_npc_merato_01,835482,LC1_L_grow_event_npc_merato_01,835482
42013,Talk,LC1_L_grow_event_npc_merato_01,835482,LC1_L_grow_event_npc_merato_01,835482
42100,Talk,DC1_D_grow_npc_Melrania_01,806700,DC1_D_grow_npc_Melrania_01,806700
42101,Talk,DC1_D_grow_npc_Melrania_01,806700,DC1_D_grow_npc_Melrania_01,806700
42102,Talk,DC1_D_grow_npc_Melrania_01,806700,DC1_D_grow_npc_Melrania_01,806700
42103,Talk,DC1_D_grow_npc_Melrania_01,806700,DC1_D_grow_npc_Melrania_01,806700
42104,Talk,DC1_D_grow_npc_Melrania_01,806700,DC1_D_grow_npc_Melrania_01,806700
42105,Talk,DC1_D_grow_npc_Melrania_01,806700,DC1_D_grow_npc_Melrania_01,806700
42106,Talk,DC1_D_grow_npc_Melrania_01,806700,DC1_D_grow_npc_Melrania_01,806700
42110,Talk,DC1_D_grow_event_npc_ferano_01,835483,DC1_D_grow_event_npc_ferano_01,835483
42111,Talk,DC1_D_grow_event_npc_ferano_01,835483,DC1_D_grow_event_npc_ferano_01,835483
42112,Talk,DC1_D_grow_event_npc_ferano_01,835483,DC1_D_grow_event_npc_ferano_01,835483
42113,Talk,DC1_D_grow_event_npc_ferano_01,835483,DC1_D_grow_event_npc_ferano_01,835483
45052,none,,,DF5_Andria_E,804930
45055,none,,,DF5_Jasyl_E,804931
45056,none,,,DF5_Paroy_E,804932
45057,none,,,DF5_Hildichard_E,804933
45058,none,,,DF5_Jasyl_E,804931
45059,none,,,DF5_Jasyl_E,804931
45060,none,,,DF5_Niror_E,804934
45061,none,,,DF5_Paroy_E,804932
45062,none,,,DF5_Hildichard_E,804933
45063,none,,,DF5_Caez_E,804935
45064,none,,,DF5_Egaris_E,804936
45065,none,,,DF5_Isengrim_E,804937
45510,none,,,DF5_Salas_E,804962
45511,none,,,DF5_Salas_E,804962
45512,none,,,DF5_Salas_E,804962
45513,none,,,DF5_Salas_E,804962
45514,none,,,DF6_Keller_E,806433
45515,none,,,DF6_Keller_E,806433
46531,none,,,DF5_Fishring_E,804955
46532,none,,,DF5_Chadorung_E,804958
46533,none,,,DF5_Chadorung_E,804958
46534,none,,,DF5_Toraring_E,804956
46535,none,,,DF5_Vitanung_E,804959
46536,none,,,DF5_Fishring_E,804955
46539,none,,,DF5_Omerung_E,804960
46540,none,,,DF5_Omerung_E,804960
46541,none,,,DF5_Kodarinrin_E,804957
46542,none,,,DF5_Hahmiring_E,804961
46543,none,,,DF5_Bakring_E,804929
46544,none,,,DF5_Kodarinrin_E,804957
46545,none,,,DF5_Fishring_E,804955
46546,none,,,DF5_Fishring_E,804955
46547,none,,,DF5_Fishring_E,804955
46548,none,,,DF5_Fishring_E,804955
46550,_faction_,,,DF4_BountyHunter_Da,
46551,_faction_,,,DF4_BountyHunter_Da,
46552,_faction_,,,DF4_BountyHunter_Da,
46553,_faction_,,,DF4_BountyHunter_Da,
46554,_faction_,,,DF4_BountyHunter_Da,
46555,_faction_,,,DF4_BountyHunter_Da,
46556,_faction_,,,DF4_BountyHunter_Da,
46557,_faction_,,,DF4_BountyHunter_Da,
46558,_faction_,,,DF4_BountyHunter_Da,
46559,_faction_,,,DF4_BountyHunter_Da,
46560,_faction_,,,DF4_BountyHunter_Da,
46561,_faction_,,,DF4_BountyHunter_Da,
46562,_faction_,,,DF4_BountyHunter_Da,
46563,_faction_,,,DF4_BountyHunter_Da,
46564,_faction_,,,DF4_BountyHunter_Da,
46565,_faction_,,,DF4_BountyHunter_Da,
46566,_faction_,,,DF4_BountyHunter_Da,
46567,_faction_,,,DF4_BountyHunter_Da,
46568,_faction_,,,DF4_BountyHunter_Da,
46569,_faction_,,,DF4_BountyHunter_Da,
46570,_faction_,,,DF4_BountyHunter_Da,
46571,_faction_,,,DF4_BountyHunter_Da,
46572,_faction_,,,DF4_BountyHunter_Da,
46573,_faction_,,,DF4_BountyHunter_Da,
46574,_faction_,,,DF4_BountyHunter_Da,
46575,_faction_,,,DF4_BountyHunter_Da,
48508,Talk,DF4_V07_D_Coin_Change,835941,DF4_V07_D_Coin_Change,835941
48509,Talk,DF4_V07_D_Coin_Change,835941,DF4_V07_D_Coin_Change,835941
49023,EnterArea,,,Surt,205150
50052,Talk,NPC_event_goldstar,,NPC_event_goldstar,
50053,Talk,NPC_event_goldstar,,NPC_event_goldstar,
50054,Talk,NPC_event_goldstar,,NPC_event_goldstar,
50055,Talk,NPC_event_goldstar,,NPC_event_goldstar,
50056,Talk,NPC_event_goldstar,,NPC_event_goldstar,
50057,Talk,NPC_event_goldstar,,NPC_event_goldstar,
50058,Talk,npc_event_ppoba,,npc_event_ppoba,
50059,Talk,LC1_event_ldice_girl_E,834366,LC1_event_ldice_girl_E,834366
50060,Talk,LC1_event_ldice_girl_E,834366,LC1_event_ldice_girl_E,834366
50061,Talk,LC1_event_ldice_girl_E,834366,LC1_event_ldice_girl_E,834366
50062,Talk,LC1_event_ldice_girl_E,834366,LC1_event_ldice_girl_E,834366
50063,Talk,LC1_event_ldice_girl_E,834366,LC1_event_ldice_girl_E,834366
50064,Talk,Event_NPC_guardrung_l,,Event_NPC_guardrung_l,
50065,Talk,NPC_event_goldstar,,NPC_event_goldstar,
50066,Talk,NPC_event_goldstar_master,,NPC_event_goldstar_master,
50067,Talk,NPC_event_goldstar_master,,NPC_event_goldstar_master,
50068,Talk,NPC_event_idevent_s2,,NPC_event_idevent_s2,
50069,Talk,NPC_event_idevent_s2,,NPC_event_idevent_s2,
50070,Talk,NPC_event_idevent_s2,,NPC_event_idevent_s2,
50071,Talk,LC1_L_grow_event_npc_merato_01,835482,LC1_L_grow_event_npc_merato_01,835482
50072,Talk,event_npc_miniring,,event_npc_miniring,
50073,Talk,NPC_event_idevent_s3,,NPC_event_idevent_s3,
50074,Talk,NPC_event_idevent_s3,,NPC_event_idevent_s3,
50075,Talk,NPC_event_idevent_s3,,NPC_event_idevent_s3,
50076,Talk,NPC_event_2017_DevaRanger_L_seller,835578,NPC_event_2017_DevaRanger_L_seller,835578
50077,Talk,NPC_event_2017_DevaRanger_L_seller,835578,NPC_event_2017_DevaRanger_L_seller,835578
50078,Talk,NPC_event_2017_DevaRanger_L_seller,835578,NPC_event_2017_DevaRanger_L_seller,835578
50079,Talk,NPC_event_2017_DevaRanger_L_seller,835578,NPC_event_2017_DevaRanger_L_seller,835578
50080,Talk,NPC_event_2017_DevaRanger_L_seller,835578,NPC_event_2017_DevaRanger_L_seller,835578
50081,Talk,NPC_event_2017_DevaRanger_L_seller,835578,NPC_event_2017_DevaRanger_L_seller,835578
50082,Talk,NPC_event_2017_DevaRanger_L_seller,835578,NPC_event_2017_DevaRanger_L_seller,835578
50083,Talk,NPC_event_2017_DevaRanger_L_seller,835578,NPC_event_2017_DevaRanger_L_seller,835578
50084,Talk,NPC_event_2017_DevaRanger_L_seller,835578,NPC_event_2017_DevaRanger_L_seller,835578
50085,Talk,NPC_event_2017_DevaRanger_L_seller,835578,NPC_event_2017_DevaRanger_L_seller,835578
50086,Talk,NPC_event_2017_DevaRanger_L_seller,835578,NPC_event_2017_DevaRanger_L_seller,835578
50087,Talk,NPC_event_2017_DevaRanger_L_seller,835578,NPC_event_2017_DevaRanger_L_seller,835578
50088,Talk,event_npc_miniring,,event_npc_miniring,
50089,Talk,event_npc_idsolo_s4,,event_npc_idsolo_s4,
50090,Talk,event_npc_idsolo_s4,,event_npc_idsolo_s4,
50091,Talk,event_npc_idsolo_s4,,event_npc_idsolo_s4,
50092,Talk,event_npc_idsolo_s4,,event_npc_idsolo_s4,
50093,Talk,event_npc_idsolo_s4,,event_npc_idsolo_s4,
50094,Talk,event_npc_idsolo_s4,,event_npc_idsolo_s4,
50095,Talk,event_npc_idsweep_splus,,event_npc_idsweep_splus,
50096,Talk,event_npc_idsweep_splus,,event_npc_idsweep_splus,
50097,Talk,IDEVENT_Def_LC1_Entrance_L,836130,IDEVENT_Def_LC1_Entrance_L,836130
50098,Talk,IDEVENT_Def_LC1_Entrance_L,836130,IDEVENT_Def_LC1_Entrance_L,836130
50099,Talk,IDEVENT_Def_LC1_Entrance_L_SP,836132,IDEVENT_Def_LC1_Entrance_L_SP,836132
50100,Talk,IDEVENT_Def_LC1_Entrance_L,836130,IDEVENT_Def_LC1_Entrance_L,836130
50101,Talk,IDEVENT_Def_LC1_Entrance_L_SP,836132,IDEVENT_Def_LC1_Entrance_L_SP,836132
50104,Talk,event_npc_idsolo_s5,,event_npc_idsolo_s5,
50105,Talk,event_npc_idsolo_s5,,event_npc_idsolo_s5,
50106,Talk,event_npc_idsolo_s5,,event_npc_idsolo_s5,
50107,Talk,event_npc_idsolo_s5,,event_npc_idsolo_s5,
50108,Talk,event_npc_idsweep_eyeloong,,event_npc_idsweep_eyeloong,
50109,Talk,event_npc_idsweep_eyeloong,,event_npc_idsweep_eyeloong,
50125,EnterArea,Tiamat_Down_QuestArea_Q50125,,Marmara,205958
50126,Talk,Marmara,205958,Marmara,205958
50127,Talk,Marmara,205958,Marmara,205958
50128,Talk,LC1_Yuritos_E,836452,Marmara,205958
50129,Talk,Marmara,205958,Marmara,205958
50130,EnterArea,Tiamat_Down_M_QuestArea_Q50130,,Marmara_m,836391
50131,Talk,Marmara_m,836391,Marmara_m,836391
50132,Talk,Marmara_m,836391,Marmara_m,836391
50133,Talk,LC1_Yuritos_M_E,836453,Marmara_m,836391
50134,Talk,Marmara_m,836391,Marmara_m,836391
51059,Talk,DC1_event_ldice_girl_E,834367,DC1_event_ldice_girl_E,834367
51060,Talk,DC1_event_ldice_girl_E,834367,DC1_event_ldice_girl_E,834367
51061,Talk,DC1_event_ldice_girl_E,834367,DC1_event_ldice_girl_E,834367
51062,Talk,DC1_event_ldice_girl_E,834367,DC1_event_ldice_girl_E,834367
51063,Talk,DC1_event_ldice_girl_E,834367,DC1_event_ldice_girl_E,834367
51064,Talk,Event_NPC_guardrung_d,,Event_NPC_guardrung_d,
51071,Talk,DC1_D_grow_event_npc_ferano_01,835483,DC1_D_grow_event_npc_ferano_01,835483
51076,Talk,NPC_event_2017_DevaRanger_D_seller,835579,NPC_event_2017_DevaRanger_D_seller,835579
51077,Talk,NPC_event_2017_DevaRanger_D_seller,835579,NPC_event_2017_DevaRanger_D_seller,835579
51078,Talk,NPC_event_2017_DevaRanger_D_seller,835579,NPC_event_2017_DevaRanger_D_seller,835579
51079,Talk,NPC_event_2017_DevaRanger_D_seller,835579,NPC_event_2017_DevaRanger_D_seller,835579
51080,Talk,NPC_event_2017_DevaRanger_D_seller,835579,NPC_event_2017_DevaRanger_D_seller,835579
51081,Talk,NPC_event_2017_DevaRanger_D_seller,835579,NPC_event_2017_DevaRanger_D_seller,835579
51082,Talk,NPC_event_2017_DevaRanger_D_seller,835579,NPC_event_2017_DevaRanger_D_seller,835579
51083,Talk,NPC_event_2017_DevaRanger_D_seller,835579,NPC_event_2017_DevaRanger_D_seller,835579
51084,Talk,NPC_event_2017_DevaRanger_D_seller,835579,NPC_event_2017_DevaRanger_D_seller,835579
51085,Talk,NPC_event_2017_DevaRanger_D_seller,835579,NPC_event_2017_DevaRanger_D_seller,835579
51086,Talk,NPC_event_2017_DevaRanger_D_seller,835579,NPC_event_2017_DevaRanger_D_seller,835579
51087,Talk,NPC_event_2017_DevaRanger_D_seller,835579,NPC_event_2017_DevaRanger_D_seller,835579
51097,Talk,IDEVENT_Def_DC1_Entrance_D,836131,IDEVENT_Def_DC1_Entrance_D,836131
51098,Talk,IDEVENT_Def_DC1_Entrance_D,836131,IDEVENT_Def_DC1_Entrance_D,836131
51099,Talk,IDEVENT_Def_DC1_Entrance_D_SP,836133,IDEVENT_Def_DC1_Entrance_D_SP,836133
51100,Talk,IDEVENT_Def_DC1_Entrance_D,836131,IDEVENT_Def_DC1_Entrance_D,836131
51101,Talk,IDEVENT_Def_DC1_Entrance_D_SP,836133,IDEVENT_Def_DC1_Entrance_D_SP,836133
51125,EnterArea,Tiamat_Down_QuestArea_Q50125,,Grimron,205960
51126,Talk,Grimron,205960,Grimron,205960
51127,Talk,Grimron,205960,Grimron,205960
51128,Talk,DC1_Verbenk_E,836454,Grimron,205960
51129,Talk,Grimron,205960,Grimron,205960
51130,EnterArea,Tiamat_Down_M_QuestArea_Q50130,,Grimron_m,836379
51131,Talk,Grimron_m,836379,Grimron_m,836379
51132,Talk,Grimron_m,836379,Grimron_m,836379
51133,Talk,DC1_Verbenk_M_E,836455,Grimron_m,836379
51134,Talk,Grimron_m,836379,Grimron_m,836379
80708,Talk,event_Lilly,,event_Lilly,
80709,Talk,event_Rolly,,event_Rolly,
80710,Talk,event_Rolly,,event_Rolly,
80711,Talk,event_Rolly,,event_Rolly,
80712,Talk,event_Rolly,,event_Rolly,
80713,Talk,event_Rolly,,event_Rolly,
80714,Talk,event_Rolly,,event_Rolly,
80721,Talk,world_blackstar_l_shugobutler_01,833543,world_blackstar_l_shugobutler_01,833543
80722,Talk,world_blackstar_l_shugobutler_02,833545,world_blackstar_l_shugobutler_02,833545
80723,Talk,world_blackstar_l_shugobutler_01,833543,world_blackstar_l_shugobutler_01,833543
80724,Talk,world_blackstar_l_shugobutler_02,833545,world_blackstar_l_shugobutler_02,833545
80725,Talk,world_blackstar_l_shugobutler_01,833543,world_blackstar_l_shugobutler_01,833543
80726,Talk,world_blackstar_l_shugobutler_02,833545,world_blackstar_l_shugobutler_02,833545
80727,Talk,world_blackstar_l_shugobutler_01,833543,world_blackstar_l_shugobutler_01,833543
80728,Talk,world_blackstar_l_shugobutler_02,833545,world_blackstar_l_shugobutler_02,833545
80729,Talk,world_blackstar_l_shugobutler_01,833543,world_blackstar_l_shugobutler_01,833543
80730,Talk,world_blackstar_l_shugobutler_02,833545,world_blackstar_l_shugobutler_02,833545
80731,Talk,world_blackstar_l_shugobutler_01,833543,world_blackstar_l_shugobutler_01,833543
80732,Talk,world_blackstar_l_shugobutler_02,833545,world_blackstar_l_shugobutler_02,833545
80733,Talk,world_blackstar_l_shugobutler_01,833543,world_blackstar_l_shugobutler_01,833543
80734,Talk,world_blackstar_l_shugobutler_02,833545,world_blackstar_l_shugobutler_02,833545
80735,Talk,world_blackstar_d_shugobutler_01,833544,world_blackstar_d_shugobutler_01,833544
80736,Talk,world_blackstar_d_shugobutler_02,833546,world_blackstar_d_shugobutler_02,833546
80741,Talk,event_Matroskin,833570,event_Matroskin,833570
80742,Talk,event_koschei,833569,event_koschei,833569
80743,Talk,event_Matroskin,833570,event_Matroskin,833570
80744,Talk,event_matryoshka_01,833622,event_matryoshka_01,833622
80745,Talk,event_matryoshka_02,833623,event_matryoshka_02,833623
80746,Talk,event_matryoshka_04,833625,event_matryoshka_04,833625
80747,Talk,event_matryoshka_01,833622,event_matryoshka_01,833622
80748,Talk,event_matryoshka_02,833623,event_matryoshka_02,833623
80749,Talk,event_matryoshka_04,833625,event_matryoshka_04,833625
80754,Talk,event_Matroskin,833570,event_Matroskin,833570
80755,Talk,event_matryoshka_01_goldpack,833647,event_matryoshka_01_goldpack,833647
80756,Talk,event_matryoshka_01_goldpack,833647,event_matryoshka_01_goldpack,833647
80757,Talk,event_l_conqueror_01,833648,event_l_conqueror_01,833648
80758,Talk,event_l_guardian_01,833649,event_l_guardian_01,833649
80759,Talk,event_d_conqueror_01,833650,event_d_conqueror_01,833650
80760,Talk,event_d_guardian_01,833651,event_d_guardian_01,833651
80771,Talk,world_Luckynpc_a_Li_quest_01,833632,world_Luckynpc_a_Li_quest_01,833632
80772,Talk,event_mypet_spawn,833654,event_mypet_spawn,833654
80773,Talk,event_mypet_trade,833652,event_mypet_trade,833652
80774,Talk,event_mypet_trade,833652,event_mypet_trade,833652
80775,Talk,event_mypet_trade,833652,event_mypet_trade,833652
80776,Talk,event_mypet_trade,833652,event_mypet_trade,833652
80777,Talk,event_mypet_trade,833652,event_mypet_trade,833652
80778,Talk,event_mypet_trade,833652,event_mypet_trade,833652
80779,Talk,world_blackstar_l_shugobutler_01,833543,world_blackstar_l_shugobutler_01,833543
80780,Talk,world_blackstar_l_shugobutler_01,833543,world_blackstar_l_shugobutler_01,833543
80781,Talk,world_blackstar_l_shugobutler_02,833545,world_blackstar_l_shugobutler_02,833545
80782,Talk,world_blackstar_l_shugobutler_02,833545,world_blackstar_l_shugobutler_02,833545
80783,Talk,World_event_toy_hirung_01_a,833658,World_event_toy_hirung_01_a,833658
80784,Talk,World_event_toy_hirung_01_a,833658,World_event_toy_hirung_01_a,833658
80785,Talk,World_event_toy_hiring_01_a,833659,World_event_toy_hiring_01_a,833659
80786,Talk,World_event_toy_hiring_01_a,833659,World_event_toy_hiring_01_a,833659
80787,Talk,event_Mongsil_Newbie,833671,event_Mongsil_Newbie,833671
80788,Talk,event_Mongsil_Return,833672,event_Mongsil_Return,833672
80789,Talk,event_Mongsil_Newbie,833671,event_Mongsil_Newbie,833671
80790,Talk,event_Mongsil_Return,833672,event_Mongsil_Return,833672
80791,Talk,event_Mongsil_d_Newbie,833673,event_Mongsil_d_Newbie,833673
80792,Talk,event_Mongsil_d_Return,833674,event_Mongsil_d_Return,833674
80793,Talk,event_Mongsil_d_Newbie,833673,event_Mongsil_d_Newbie,833673
80794,Talk,event_Mongsil_d_Return,833674,event_Mongsil_d_Return,833674
80795,Talk,world_blackstar_l_shugobutler_01,833543,world_blackstar_l_shugobutler_01,833543
80796,Talk,world_blackstar_l_shugobutler_02,833545,world_blackstar_l_shugobutler_02,833545
80797,Talk,world_blackstar_l_shugobutler_01,833543,world_blackstar_l_shugobutler_01,833543
80798,Talk,world_blackstar_l_shugobutler_02,833545,world_blackstar_l_shugobutler_02,833545
80799,Talk,world_blackstar_l_shugobutler_01,833543,world_blackstar_l_shugobutler_01,833543
80800,Talk,world_blackstar_l_shugobutler_02,833545,world_blackstar_l_shugobutler_02,833545
80801,Talk,world_blackstar_l_shugobutler_01,833543,world_blackstar_l_shugobutler_01,833543
