quest,shape,stage,report_row,counters,stage_gates,reward_projection,kill_route_kinds,kill_route_targets,migration_repair,field_alignment_problems,monster_alignment_problems,noop_kill_routes,unresolved_monsters,verdict,html_steps,html_file,legacy_handler,legacy_var0_writes
4107,COUNTER_CHAIN,,,SECTION_0<5;SECTION_1<4;SECTION_2<3,SECTION_5==0,var0=5;var1=4;var2=3,kill-chain;transition,a0b0c3;a0b1c0;a0b1c1;a0b1c2;a0b1c3;a0b2c0;a0b2c1;a0b2c2;a0b2c3;a0b3c0;a0b3c1;a0b3c2;a0b3c3;a0b4c0;a0b4c1;a0b4c2;a0b4c3;a1b0c0;a1b0c1;a1b0c2;a1b0c3;a1b1c0;a1b1c1;a1b1c2;a1b1c3;a1b2c0;a1b2c1;a1b2c2;a1b2c3;a1b3c0;a1b3c1;a1b3c2;a1b3c3;a1b4c0;a1b4c1;a1b4c2;a1b4c3;a2b0c0;a2b0c1;a2b0c2;a2b0c3;a2b1c0;a2b1c1;a2b1c2;a2b1c3;a2b2c0;a2b2c1;a2b2c2;a2b2c3;a2b3c0;a2b3c1;a2b3c2;a2b3c3;a2b4c0;a2b4c1;a2b4c2;a2b4c3;a3b0c0;a3b0c1;a3b0c2;a3b0c3;a3b1c0;a3b1c1;a3b1c2;a3b1c3;a3b2c0;a3b2c1;a3b2c2;a3b2c3;a3b3c0;a3b3c1;a3b3c2;a3b3c3;a3b4c0;a3b4c1;a3b4c2;a3b4c3;a4b0c0;a4b0c1;a4b0c2;a4b0c3;a4b1c0;a4b1c1;a4b1c2;a4b1c3;a4b2c0;a4b2c1;a4b2c2;a4b2c3;a4b3c0;a4b3c1;a4b3c2;a4b3c3;a4b4c0;a4b4c1;a4b4c2;a4b4c3;a5b0c0;a5b0c1;a5b0c2;a5b0c3;a5b1c0;a5b1c1;a5b1c2;a5b1c3;a5b2c0;a5b2c1;a5b2c2;a5b2c3;a5b3c0;a5b3c1;a5b3c2;a5b3c3;a5b4c0;a5b4c1;a5b4c2;a5b4c3,False,,,,"df2a_mutamantisd_45_n,df2a_spaklevioletd_45_n,df2a_spakybutterflyd_45_n",COUNTER_CHAIN_OK,,,,
4108,COUNTER_CHAIN,,,SECTION_0<5;SECTION_1<7,SECTION_5==0,var0=5;var1=7,kill-chain;transition,a0b7;a1b0;a1b1;a1b2;a1b3;a1b4;a1b5;a1b6;a1b7;a2b0;a2b1;a2b2;a2b3;a2b4;a2b5;a2b6;a2b7;a3b0;a3b1;a3b2;a3b3;a3b4;a3b5;a3b6;a3b7;a4b0;a4b1;a4b2;a4b3;a4b4;a4b5;a4b6;a4b7;a5b0;a5b1;a5b2;a5b3;a5b4;a5b5;a5b6;a5b7,False,,,,"df2a_curesspotd_45_an,df2a_kalnifspotd_45_an",COUNTER_CHAIN_OK,,,,
4111,COUNTER_CHAIN,,,SECTION_0<10,SECTION_5==0,var0=10,counter-grid,,False,,,,merdionredd_21_n,COUNTER_CHAIN_OK,,,,
4112,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,transition,k1,False,,,,adma_deathknightnamed_50_ah,COUNTER_CHAIN_OK,,,,
4117,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter,reward,False,,,,idlf2a_elementalkingnmd_50_ah,COUNTER_CHAIN_OK,,,,
4119,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter,reward,False,,,,idlf2a_beholderkeynmd_43_ae,COUNTER_CHAIN_OK,,,,
4120,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,adma_lichhighnamedk_50_ae,COUNTER_CHAIN_OK,,,,
4213,COUNTER_CHAIN,,,SECTION_0<4;SECTION_1<4,SECTION_5==0,var0=4;var1=4,counter-grid,,False,,,,"idship_calydonas_44_ae,idship_calydonmage_44_ae_talk",COUNTER_CHAIN_OK,,,,
4302,COUNTER_CHAIN,,,SECTION_0<5;SECTION_1<5,SECTION_5==0,var0=5;var1=5,counter-grid,,False,,,,"merdiond_27_n,scorpiond_27_an",COUNTER_CHAIN_OK,,,,
4307,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,df2_lehparfinamedq_38_an,COUNTER_CHAIN_OK,,,,
4310,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,df2_lehparasnamedq_40_ae,COUNTER_CHAIN_OK,,,,
4312,COUNTER_CHAIN,,,SECTION_0<5;SECTION_1<5,SECTION_5==0,var0=5;var1=5,counter-grid,,False,,,,"maidengolemd_30_ae,samd_30_ae",COUNTER_CHAIN_OK,,,,
4313,COUNTER_CHAIN,,,SECTION_0<10,SECTION_5==0,var0=10,counter-grid,,False,,,,gargoyled_30_ae,COUNTER_CHAIN_OK,,,,
4314,COUNTER_CHAIN,,,SECTION_0<10,SECTION_5==0,var0=10,counter-grid,,False,,,,octasided_21_an,COUNTER_CHAIN_OK,,,,
4317,COUNTER_CHAIN,,,SECTION_0<10,SECTION_5==0,var0=10,counter-grid,,False,,,,displacerbeastred_25_an,COUNTER_CHAIN_OK,,,,
4318,COUNTER_CHAIN,,,SECTION_0<10,SECTION_5==0,var0=10,counter-grid,,False,,,,catosd_26_an,COUNTER_CHAIN_OK,,,,
4320,COUNTER_CHAIN,,,SECTION_0<10,SECTION_5==0,var0=10,kill-chain,k10,False,,,,slimered_28_an,COUNTER_CHAIN_OK,,,,
4321,COUNTER_CHAIN,,,SECTION_0<5;SECTION_1<7;SECTION_2<10,SECTION_5==0,var0=5;var1=7;var2=10,counter-grid,,False,,,,"kea_lycanknightm_29_an,lycanfighterm_28_an,lycanhunterm_28_an",COUNTER_CHAIN_OK,,,,
4323,COUNTER_CHAIN,,,SECTION_0<7;SECTION_1<3,SECTION_5==0,var0=7;var1=3,counter-grid,,False,,,,"sprigg2_32_an,sprigg3_33_an",COUNTER_CHAIN_OK,,,,
4324,COUNTER_CHAIN,,,SECTION_0<10,SECTION_5==0,var0=10,counter-grid,,False,,,,scorpiondf2_32_an,COUNTER_CHAIN_OK,,,,
4325,COUNTER_CHAIN,,,SECTION_0<5;SECTION_1<5,SECTION_5==0,var0=5;var1=5,counter-grid,,False,,,,"cyclopssmalld_34_an,gorgonre_33_an",COUNTER_CHAIN_OK,,,,
4326,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,firesanctuaryqueenboss_37_ae,COUNTER_CHAIN_OK,,,,
4335,COUNTER_CHAIN,,,SECTION_0<5;SECTION_1<5,SECTION_5==0,var0=5;var1=5,counter-grid,,False,,,,"fethlotnmd_36_n,trollred_36_an",COUNTER_CHAIN_OK,,,,
4506,COUNTER_CHAIN,,,SECTION_0<6;SECTION_1<4,SECTION_5==0,var0=6;var1=4,counter-grid,,False,,,,"mammothwhited_41_an,mammothwhitesmalld_41_an",COUNTER_CHAIN_OK,,,,
4510,COUNTER_CHAIN,,,SECTION_0<5;SECTION_1<5,SECTION_5==0,var0=5;var1=5,counter-grid,,False,,,,"kuillusd_42_an,pretorvioletd_42_an",COUNTER_CHAIN_OK,,,,
4512,COUNTER_CHAIN,,,SECTION_0<10,SECTION_5==0,var0=10,counter-grid,,False,,,,varanusre2d_31_n,COUNTER_CHAIN_OK,,,,
4516,COUNTER_CHAIN,,,SECTION_0<4;SECTION_1<4;SECTION_2<1,SECTION_5==0,var0=4;var1=4;var2=1,counter-grid,,False,,,,"df3_bigrock_q2551,kuillusd_36_an,pretorvioletd_36_an",COUNTER_CHAIN_OK,,,,
4517,COUNTER_CHAIN,,,SECTION_0<10,SECTION_5==0,var0=10,counter-grid,,False,,,,fec_lehparfiworkerd_43_an,COUNTER_CHAIN_OK,,,,
4520,COUNTER_CHAIN,,,SECTION_0<1;SECTION_1<2;SECTION_2<3;SECTION_3<4,SECTION_5==0,var0=1;var1=2;var2=3;var3=4,kill-chain;transition,a0b0c0d4;a0b0c1d0;a0b0c1d1;a0b0c1d2;a0b0c1d3;a0b0c1d4;a0b0c2d0;a0b0c2d1;a0b0c2d2;a0b0c2d3;a0b0c2d4;a0b0c3d0;a0b0c3d1;a0b0c3d2;a0b0c3d3;a0b0c3d4;a0b1c0d0;a0b1c0d1;a0b1c0d2;a0b1c0d3;a0b1c0d4;a0b1c1d0;a0b1c1d1;a0b1c1d2;a0b1c1d3;a0b1c1d4;a0b1c2d0;a0b1c2d1;a0b1c2d2;a0b1c2d3;a0b1c2d4;a0b1c3d0;a0b1c3d1;a0b1c3d2;a0b1c3d3;a0b1c3d4;a0b2c0d0;a0b2c0d1;a0b2c0d2;a0b2c0d3;a0b2c0d4;a0b2c1d0;a0b2c1d1;a0b2c1d2;a0b2c1d3;a0b2c1d4;a0b2c2d0;a0b2c2d1;a0b2c2d2;a0b2c2d3;a0b2c2d4;a0b2c3d0;a0b2c3d1;a0b2c3d2;a0b2c3d3;a0b2c3d4;a1b0c0d0;a1b0c0d1;a1b0c0d2;a1b0c0d3;a1b0c0d4;a1b0c1d0;a1b0c1d1;a1b0c1d2;a1b0c1d3;a1b0c1d4;a1b0c2d0;a1b0c2d1;a1b0c2d2;a1b0c2d3;a1b0c2d4;a1b0c3d0;a1b0c3d1;a1b0c3d2;a1b0c3d3;a1b0c3d4;a1b1c0d0;a1b1c0d1;a1b1c0d2;a1b1c0d3;a1b1c0d4;a1b1c1d0;a1b1c1d1;a1b1c1d2;a1b1c1d3;a1b1c1d4;a1b1c2d0;a1b1c2d1;a1b1c2d2;a1b1c2d3;a1b1c2d4;a1b1c3d0;a1b1c3d1;a1b1c3d2;a1b1c3d3;a1b1c3d4;a1b2c0d0;a1b2c0d1;a1b2c0d2;a1b2c0d3;a1b2c0d4;a1b2c1d0;a1b2c1d1;a1b2c1d2;a1b2c1d3;a1b2c1d4;a1b2c2d0;a1b2c2d1;a1b2c2d2;a1b2c2d3;a1b2c2d4;a1b2c3d0;a1b2c3d1;a1b2c3d2;a1b2c3d3;a1b2c3d4,False,,,,"elementalair3d_45_an,elementalair4d_45_an,elementalearth3snowd_45_an,elementalearth4snowd_45_an",COUNTER_CHAIN_OK,,,,
4523,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,iddf3lp_lehpareleshamannmddq_45_ae,COUNTER_CHAIN_OK,,,,
4524,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,idlf3ci_drakanpriestnamedq_48_ah,COUNTER_CHAIN_OK,,,,
4525,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,iddf3_drakanfibossd_50_ah,COUNTER_CHAIN_OK,,,,
4526,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,idlf3cl_lehparicaronixq_45_ah,COUNTER_CHAIN_OK,,,,
4527,COUNTER_CHAIN,,,SECTION_0<1;SECTION_1<1;SECTION_2<1,SECTION_5==0,var0=1;var1=1;var2=1,counter-grid,,False,,,,"cherubim2wp3thnm_46_ah,cherubim3wp2ndnm_47_al,cherubim4wp1stnm_48_al",COUNTER_CHAIN_OK,,,,
4528,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,id5r_perfectwabossq_45_ae,COUNTER_CHAIN_OK,,,,
4529,COUNTER_CHAIN,,,SECTION_0<10,SECTION_5==0,var0=10,counter-grid,,False,,,,mimicamethystd_32_an,COUNTER_CHAIN_OK,,,,
4531,COUNTER_CHAIN,,,SECTION_0<10,SECTION_5==0,var0=10,counter-grid,,False,,,,millipeded_32_an,COUNTER_CHAIN_OK,,,,
4532,COUNTER_CHAIN,,,SECTION_0<10,SECTION_5==0,var0=10,counter-grid,,False,,,,df3c2_zombiecursed_35_an,COUNTER_CHAIN_OK,,,,
4533,COUNTER_CHAIN,,,SECTION_0<10,SECTION_5==0,var0=10,counter-grid,,False,,,,df3c2_skeletoncursed_35_an,COUNTER_CHAIN_OK,,,,
4534,COUNTER_CHAIN,,,SECTION_0<10,SECTION_5==0,var0=10,counter-grid,,False,,,,sprigg3df3_33_an,COUNTER_CHAIN_OK,,,,
4536,COUNTER_CHAIN,,,SECTION_0<8,SECTION_5==0,var0=8,kill-chain,k8,False,,,,sprigg4_34_an,COUNTER_CHAIN_OK,,,,
4537,COUNTER_CHAIN,,,SECTION_0<10,SECTION_5==0,var0=10,counter-grid,,False,,,,bighorndeerminerd_33_n,COUNTER_CHAIN_OK,,,,
4539,COUNTER_CHAIN,,,SECTION_0<6;SECTION_1<4,SECTION_5==0,var0=6;var1=4,counter-grid,,False,,,,"drakevioletd_36_an,kuillusvioletd_36_an",COUNTER_CHAIN_OK,,,,
4713,COUNTER_CHAIN,,,SECTION_0<1;SECTION_1<20,SECTION_5==0,var0=1;var1=20,counter-grid;transition,a0b1;a0b10;a0b11;a0b12;a0b13;a0b14;a0b15;a0b16;a0b17;a0b18;a0b19;a0b2;a0b20;a0b3;a0b4;a0b5;a0b6;a0b7;a0b8;a0b9;a1b1;a1b10;a1b11;a1b12;a1b13;a1b14;a1b15;a1b16;a1b17;a1b18;a1b19;a1b2;a1b20;a1b3;a1b4;a1b5;a1b6;a1b7;a1b8;a1b9,False,,,,"idab1_dreadgion_lizardfi_50_ae,idab1_dreadgion_surkana_13",COUNTER_CHAIN_OK,,,,
4714,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,idab1_dreadgion_drakanrainspector_50_ah,COUNTER_CHAIN_OK,,,,
4716,COUNTER_CHAIN,,,SECTION_0<1;SECTION_1<1,SECTION_5==0,var0=1;var1=1,counter-grid,,False,,,,"idab1_dreadgion_surkana_1,idab1_dreadgion_surkana_4",COUNTER_CHAIN_OK,,,,
4733,COUNTER_CHAIN,,,SECTION_0<1;SECTION_1<1;SECTION_2<1;SECTION_3<1,SECTION_5==0,var0=1;var1=1;var2=1;var3=1,counter-grid,,False,,,,"mini_castle_bonedrake_26_ae,mini_castle_nagapriest_26_ae,mini_castle_nagawizarda_26_ae,mini_castle_nagawizardb_26_ae",COUNTER_CHAIN_OK,,,,
4977,COUNTER_CHAIN,,,SECTION_0<8,SECTION_5==0,var0=8,counter-grid,,False,,,,idlf1_nm_watergolem1_50_ah,COUNTER_CHAIN_OK,,,,
4978,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,idship_mandurigiantnmd_43_ah,COUNTER_CHAIN_OK,,,,
4979,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,idship_shulackcaptainnmd_46_ah,COUNTER_CHAIN_OK,,,,
10504,ROW_INDEX,2,3,SECTION_1<5,,var0=4,transition,s1;s2;s3,False,,,,"lf5_q_e_vri_hide_as_62_an,lf5_q_e_vri_hpdraindd_fi_nm_62_an",SAME_CLASS_CONFIRMED,4,quest_q10504.html,_10504Confiscate_The_Slate.java,2;1
11002,COUNTER_CHAIN,,,SECTION_0<3;SECTION_1<7,SECTION_5==0,var0=3;var1=7,counter-grid,,False,,,,"lf4_a_bat_dolphin_51_n,lf4_a_cellatu_frogbaby_51_an",COUNTER_CHAIN_OK,2,quest_q11002.html,,
11023,COUNTER_CHAIN,,,SECTION_0<3;SECTION_1<7,SECTION_5==0,var0=3;var1=7,counter-grid,,False,,,,"lf4_a_kuillus_feeler_51_an,lf4_a_sheluk_worm_51_an",COUNTER_CHAIN_OK,2,quest_q11023.html,,
11027,COUNTER_CHAIN,,,SECTION_0<4;SECTION_1<6,SECTION_5==0,var0=4;var1=6,counter-grid,,False,,,,"lf4_a2_lizardas_52_an,lf4_a2_lizardfi_52_an",COUNTER_CHAIN_OK,2,quest_q11027.html,,
11029,COUNTER_CHAIN,,,SECTION_0<10,SECTION_5==0,var0=10,counter-grid,,False,,,,lf4_a4_vampire_tree_51_an,COUNTER_CHAIN_OK,2,quest_q11029.html,,
11030,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,lf4_a4_vampire_namedq_52_an,COUNTER_CHAIN_OK,2,quest_q11030.html,,
11034,COUNTER_CHAIN,,,SECTION_0<6;SECTION_1<4,SECTION_5==0,var0=6;var1=4,counter-grid,,False,,,,"lf4_a5_varanusalligator_51_an,lf4_a_shellizard_feeler_51_an",COUNTER_CHAIN_OK,2,quest_q11034.html,,
11035,COUNTER_CHAIN,,,SECTION_0<9;SECTION_1<1,SECTION_5==0,var0=9;var1=1,counter-grid,,False,,,,"lf4_a5_lupyllini_namedq_52_n,lf4_a_lupyllini_peacock_51_n",COUNTER_CHAIN_OK,2,quest_q11035.html,,
11038,COUNTER_CHAIN,,,SECTION_0<6;SECTION_1<4,SECTION_5==0,var0=6;var1=4,counter-grid,,False,,,,"lf4_a5_shulackas_51_ae,lf4_a5_shulackwi_51_ae",COUNTER_CHAIN_OK,2,quest_q11038.html,,
11045,COUNTER_CHAIN,,,SECTION_0<10,SECTION_5==0,var0=10,kill-chain,k10,False,,,,lf4_a3_foam_wisp_52_n,COUNTER_CHAIN_OK,2,quest_q11045.html,,
11071,COUNTER_CHAIN,,,SECTION_0<10,SECTION_5==0,var0=10,counter-grid,,False,,,,lf4_a_varanus_axolotl_51_n,COUNTER_CHAIN_OK,2,quest_q11071.html,,
11073,COUNTER_CHAIN,,,SECTION_0<4;SECTION_1<6,SECTION_5==0,var0=4;var1=6,counter-grid,,False,,,,"lf4_a4_fellial_dr_51_an,lf4_a_shellizard_feeler_51_an",COUNTER_CHAIN_OK,2,quest_q11073.html,,
11100,COUNTER_CHAIN,,,SECTION_0<10,SECTION_5==0,var0=10,counter-grid,,False,,,,lf4_b_xipeto_stone_53_an,COUNTER_CHAIN_OK,2,quest_q11100.html,,
11102,COUNTER_CHAIN,,,SECTION_0<1;SECTION_1<1;SECTION_2<1,SECTION_5==0,var0=1;var1=1;var2=1,transition,k3;started,False,,,,"lf4_b1_baku_namedq_54_n,lf4_b1_crestlich_namedq_54_n,lf4_b1_rhinoce_namedq_54_n",COUNTER_CHAIN_OK,2,quest_q11102.html,,
11110,COUNTER_CHAIN,,,SECTION_0<10,SECTION_5==0,var0=1,transition,k1;started,True,,,,lf4_b8_nepilim_55_an,COUNTER_CHAIN_OK,2,quest_q11110.html,_11110KillingTime.java,
11119,COUNTER_CHAIN,,,SECTION_0<6;SECTION_1<4,SECTION_5==0,var0=6;var1=4,kill-routes,a0b1;a0b2;a0b3;a0b4;a1b0;a1b1;a1b2;a1b3;a1b4;a2b0;a2b1;a2b2;a2b3;a2b4;a3b0;a3b1;a3b2;a3b3;a3b4;a4b0;a4b1;a4b2;a4b3;a4b4;a5b0;a5b1;a5b2;a5b3;a5b4;a6b0;a6b1;a6b2;a6b3;a6b4,False,,,kill-routes-only,"lf4_b_direbeast_fanatic_53_an,lf4_b_fethlot_highland_53_n",COUNTER_CHAIN_OK,2,quest_q11119.html,,
11120,COUNTER_CHAIN,,,SECTION_0<3;SECTION_1<3;SECTION_2<3,SECTION_5==0,var0=3;var1=3;var2=3,counter-grid,,False,,,,"lf4_b5_fanaticas_53_an,lf4_b5_fanaticch_53_an,lf4_b5_fanaticfi_53_an",COUNTER_CHAIN_OK,2,quest_q11120.html,,
11122,COUNTER_CHAIN,,,SECTION_0<1;SECTION_1<1,SECTION_5==0,var0=1;var1=1,counter-grid,,False,,,,"lf4_b6_fanaticfi_namedq_54_an,lf4_b6_fanaticwi_namedq_54_an",COUNTER_CHAIN_OK,2,quest_q11122.html,,
11124,COUNTER_CHAIN,,,SECTION_0<6;SECTION_1<4,SECTION_5==0,var0=6;var1=4,counter-grid,,False,,,,"lf4_b7_hellhound_wolf_53_an,lf4_b7_kuillus_feeler_53_an",COUNTER_CHAIN_OK,2,quest_q11124.html,,
11126,COUNTER_CHAIN,,,SECTION_0<6;SECTION_1<4,SECTION_5==0,var0=6;var1=4,counter-grid,,False,,,,"lf4_b7_neut_fly_53_an,lf4_b7_neut_worker_53_an",COUNTER_CHAIN_OK,2,quest_q11126.html,,
11138,COUNTER_CHAIN,,,SECTION_0<10,SECTION_5==0,var0=10,counter-grid,,False,,,,lf4_b_bookie_stone_53_an,COUNTER_CHAIN_OK,2,quest_q11138.html,,
11140,COUNTER_CHAIN,,,SECTION_0<10,SECTION_5==0,var0=10,counter-grid,,False,,,,lf4_b_salivado_53_an,COUNTER_CHAIN_OK,2,quest_q11140.html,,
11141,COUNTER_CHAIN,,,SECTION_0<10,SECTION_5==0,var0=10,counter-grid,,False,,,,lf4_b4_shulackfi_54_an,COUNTER_CHAIN_OK,2,quest_q11141.html,,
11144,COUNTER_CHAIN,,,SECTION_0<7;SECTION_1<3,SECTION_5==0,var0=7;var1=3,counter-grid,,False,,,,"lf4_b_warg_meerkat_53_an,lf4_b_warg_meerkatbaby_53_an",COUNTER_CHAIN_OK,2,quest_q11144.html,,
11145,COUNTER_CHAIN,,,SECTION_0<5;SECTION_1<5,SECTION_5==0,var0=5;var1=5,counter-grid,,False,,,,"lf4_b6_fanaticfi_53_an,lf4_b6_fanaticwi_53_an",COUNTER_CHAIN_OK,2,quest_q11145.html,,
11150,COUNTER_CHAIN,,,SECTION_0<10;SECTION_1<10,SECTION_5==0,var0=10;var1=10,counter-grid,,False,,,,"lf4_b4_drakanworkerfi_54_an,lf4_b4_lizardas_54_an",COUNTER_CHAIN_OK,2,quest_q11150.html,,
11151,COUNTER_CHAIN,,,SECTION_0<4;SECTION_1<4,SECTION_5==0,var0=4;var1=4,counter-grid,,False,,,,"lf4_b_bat_drana_54_an,lf4_b_merdion_drana_54_an",COUNTER_CHAIN_OK,2,quest_q11151.html,,
11202,COUNTER_CHAIN,,,SECTION_0<4;SECTION_1<6,SECTION_5==0,var0=4;var1=6,counter-grid,,False,,,,"lf4_c_cyclops_acid_55_an,lf4_c_vampire_acid_55_an",COUNTER_CHAIN_OK,2,quest_q11202.html,,
11210,COUNTER_CHAIN,,,SECTION_0<7;SECTION_1<3,SECTION_5==0,var0=7;var1=3,counter-grid,,False,,,,"lf4_c3_drakanfi_55_ae,lf4_c3_drakanfi_hero_55_ah",COUNTER_CHAIN_OK,2,quest_q11210.html,,
11213,COUNTER_CHAIN,,,SECTION_0<6;SECTION_1<4,SECTION_5==0,var0=6;var1=4,counter-grid,,False,,,,"lf4_c4_ettin_55_an,lf4_c4_ettinbig_55_an",COUNTER_CHAIN_OK,2,quest_q11213.html,,
11222,COUNTER_CHAIN,,,SECTION_0<4;SECTION_1<6,SECTION_5==0,var0=4;var1=6,counter-grid,,False,,,,"lf4_c5_trico_55_n,lf4_c5_tricon_55_an",COUNTER_CHAIN_OK,2,quest_q11222.html,,
11224,COUNTER_CHAIN,,,SECTION_0<5;SECTION_1<5,SECTION_5==0,var0=5;var1=5,counter-grid,,False,,,,"lf4_c_agrint_green_54_an,lf4_c_rottentree_green_54_an",COUNTER_CHAIN_OK,2,quest_q11224.html,,
11290,COUNTER_CHAIN,,,SECTION_0<5,SECTION_5==0,var0=5,counter-grid,,False,,,,iddramata_drakanschigh_55_ae,COUNTER_CHAIN_OK,2,quest_q11290.html,,
11292,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,iddramata_dramata_55_al,COUNTER_CHAIN_OK,2,quest_q11292.html,,
11293,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,iddramata_drakanfi_55_ae,COUNTER_CHAIN_OK,2,quest_q11293.html,,
11456,COUNTER_CHAIN,,,SECTION_0<100,SECTION_5==0,var0=100,transition,reward;started,False,,,,idelim_1f_sheluk_51_ae,COUNTER_CHAIN_OK,2,quest_q11456.html,,
11459,COUNTER_CHAIN,,,SECTION_0<40,SECTION_5==0,var0=40,counter-grid,,False,,,,idelim_2f_sheluk_51_ae,COUNTER_CHAIN_OK,2,quest_q11459.html,,
13702,COUNTER_CHAIN,,,SECTION_0<4,SECTION_5==0,var0=4,counter-grid,,False,,,,ldf4_advance_a_dachapire_fi_65_an,COUNTER_CHAIN_OK,3,quest_q13702.html,_13702Tomul_Tap.java,qs.getQuestVarById(0;5
13703,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,ldf4_advance_b_v13chief_dr_65_ae,COUNTER_CHAIN_OK,2,quest_q13703.html,_13703Igniting_The_Conflict.java,qs.getQuestVarById(0;1;2
13705,COUNTER_CHAIN,,,SECTION_0<3;SECTION_1<3,SECTION_5==0,var0=3;var1=3,transition,reward;started,False,,,,"ldf4_advance_potcrab_d_65_n,ldf4_advance_slime_coral_65_an",COUNTER_CHAIN_OK,2,quest_q13705.html,_13705Coastal_Bypass_Operation.java,qs.getQuestVarById(0;4
13808,COUNTER_CHAIN,,,SECTION_0<5;SECTION_1<3,SECTION_5==0,var0=5;var1=3,kill-chain;kill-routes,a0b3;a1b0;a1b1;a1b2;a1b3;a2b0;a2b1;a2b2;a2b3;a3b0;a3b1;a3b2;a3b3;a4b0;a4b1;a4b2;a4b3;a5b0;a5b1;a5b2;a5b3,False,,,,"ldf5_fortress_d1_rottentree_burnre_65_an,ldf5_fortress_d2_shadowstalker_65_an",COUNTER_CHAIN_OK,2,quest_q13808.html,,
13811,COUNTER_CHAIN,,,SECTION_0<5,SECTION_5==0,var0=5,counter-grid,,False,,,,ldf5_fortress_a3_tr_fi_65_an_q,COUNTER_CHAIN_OK,2,quest_q13811.html,,
13905,COUNTER_CHAIN,,,SECTION_0<1;SECTION_1<1;SECTION_2<1,SECTION_5==0,var0=1;var1=1;var2=1,counter-grid,,False,,,,"ldf4_advance_m_v04chief_dr_65_ae,ldf4_advance_s_v03chief_dr_65_ae,ldf4_advance_ss_v02chief_dr_65_an",COUNTER_CHAIN_OK,2,quest_q13905.html,,
13906,COUNTER_CHAIN,,,SECTION_0<1;SECTION_1<1;SECTION_2<1,SECTION_5==0,var0=1;var1=1;var2=1,counter-grid,,False,,,,"ldf4_advance_s_v05chief_dr_65_ae,ldf4_advance_s_v06chief_dr_65_ae,ldf4_advance_s_v07chief_dr_65_ae",COUNTER_CHAIN_OK,2,quest_q13906.html,,
13907,COUNTER_CHAIN,,,SECTION_0<1;SECTION_1<1;SECTION_2<1,SECTION_5==0,var0=1;var1=1;var2=1,counter-grid,,False,,,,"ldf4_advance_m_v12chief_dr_65_ae,ldf4_advance_s_v09chief_dr_65_ae,ldf4_advance_ss_v08chief_dr_65_an",COUNTER_CHAIN_OK,2,quest_q13907.html,,
13908,COUNTER_CHAIN,,,SECTION_0<1;SECTION_1<1;SECTION_2<1,SECTION_5==0,var0=1;var1=1;var2=1,counter-grid,,False,,,,"ldf4_advance_s_v01chief_dr_65_ae,ldf4_advance_s_v10chief_dr_65_ae,ldf4_advance_s_v11chief_dr_65_ae",COUNTER_CHAIN_OK,2,quest_q13908.html,,
13909,COUNTER_CHAIN,,,SECTION_0<1;SECTION_1<1;SECTION_2<1;SECTION_3<1,SECTION_5==0,var0=1;var1=1;var2=1;var3=1,counter-grid,,False,,,,"ldf4_advance_summon_named_01,ldf4_advance_summon_named_02,ldf4_advance_summon_named_03,ldf4_advance_summon_named_04",COUNTER_CHAIN_OK,2,quest_q13909.html,,
