quest_id,template,acquire_npc_name,reward_npc_name,item_check,talk_npcs,give_items,remove_items,cutscenes,objects,con_quests
1914,simple_talk,Bellia,Hyacinte,,talk_npc1:Polyidus,,,,,
1915,simple_talk,Hygea,Hyacinte,,talk_npc1:Polyidus,,,,,
1916,simple_talk,Seirenia_city,Seirenia_city,,talk_npc1:Anteros,give_item1:ITEM_QUEST_1918A 1,,,,
1918,simple_talk,Lityerses,Crios,,talk_npc1:Amus|talk_npc2:Jenel,,,,,3008
1928,simple_talk,Regmos,Regmos,1,,,,,,
1930,simple_talk,Tersites,Tersites,1,talk_npc1:Asclepius,,,,,
1932,simple_talk,Xenophon,Xenophon,1,,,,,,
1933,simple_talk,Xenophon,Xenophon,1,,,,,,1935
1934,simple_talk,Xenophon,Xenophon,,talk_npc1:Gerania|talk_npc2:Hygea,,,,,1936
1935,simple_talk,Xenophon,Nerison,,,,,,,1615
1936,simple_talk,Xenophon,Nerison,,talk_npc1:Gerania|talk_npc2:Hygea|talk_npc3:Xenophon,give_item:ITEM_QUEST_1937A 1,remove_item2:ITEM_QUEST_1937A 1,,,1619
1937,simple_talk,Likasas,Likasas,,talk_npc1:Shugo_LF3_1|talk_npc2:LF3_Nakaching_E,,,,,1939
1938,simple_talk,Anteros,Fasimedes,,,give_item:ITEM_DOC_QUEST_1941A 1,,cs1_haction:1009|cutsceneid1:93,,
1941,simple_talk,Vulcanus,Fasimedes,,,give_item:ITEM_DOC_QUEST_1942A 1,,cs1_haction:1009|cutsceneid1:94,,
1942,simple_talk,Utisda,Fasimedes,,,give_item:ITEM_DOC_QUEST_1943A 1,,cs1_haction:1009|cutsceneid1:95,,
1943,simple_talk,Hestia,Fasimedes,,,give_item:ITEM_DOC_QUEST_1944A 1,,cs1_haction:1009|cutsceneid1:96,,
1944,simple_talk,Diana,Fasimedes,,,give_item:ITEM_DOC_QUEST_1945A 1,,cs1_haction:1009|cutsceneid1:97,,
1945,simple_talk,Daphnis,Fasimedes,,,give_item:ITEM_DOC_QUEST_1946A 1,,cs1_haction:1009|cutsceneid1:98,,
1946,simple_talk,Shugo_c4,Shugo_AB1_2,,talk_npc1:Shugo3|talk_npc2:Shugo_LF2a_1,,,,,1949
1948,simple_talk,Shugo_AB1_2,Shugo_AB1_7,1,,,,,,1796
1949,simple_talk,Jinus,Medea,,,give_item:ITEM_DOC_QUEST_1950A 1,,,,
1950,simple_talk,Anteros,Lucius,,,give_item:ITEM_QUEST_1951A 1,,,,
1951,simple_talk,Vulcanus,Minon,,,give_item:ITEM_QUEST_1952A 1,,,,
1952,simple_talk,Utisda,Lucius,,,give_item:ITEM_QUEST_1953A 1,,,,
1953,simple_talk,Hestia,Denegos,,,give_item:ITEM_QUEST_1954A 1,,,,
1954,simple_talk,Diana,Lucius,,,give_item:ITEM_QUEST_1955A 1,,,,
1955,simple_talk,Daphnis,Minon,,,give_item:ITEM_QUEST_1956A 1,,,,
1956,simple_talk,Polyidus,Polyidus,,talk_npc1:Phokas,give_item:ITEM_QUEST_1963A 1,remove_item1:ITEM_QUEST_1963A 1,,,
1963,simple_talk,Polyidus,Polyidus,,talk_npc1:Noris,give_item:ITEM_QUEST_1964A 1,remove_item1:ITEM_QUEST_1964A 1,,,
1964,simple_talk,Junes,Junes,1,talk_npc1:Rayra,give_item:ITEM_QUEST_1971C 1,remove_item1:ITEM_QUEST_1971C 1,,,
1971,simple_talk,Anteros,Anteros,1,,,,,,1941
1973,simple_talk,Vulcanus,Vulcanus,1,,,,,,1942
1975,simple_talk,Utisda,Utisda,1,,,,,,1943
1977,simple_talk,Hestia,Hestia,1,,,,,,1944
1979,simple_talk,Diana,Diana,1,,,,,,1945
1981,simple_talk,Daphnis,Daphnis,1,,,,,,1946
1983,simple_talk,Shugo_c1,benes,,,,,,,
1986,simple_talk,Ask,Vandarnt,,,,,,,
2101,simple_talk,Vandarnt,Guheitun,,,,,,,
2103,simple_talk,Vanar,Vanar,1,,,,,,
2105,simple_talk,shugo_DF1_10,shugo_DF1_10,1,,,,,,
2108,simple_talk,Kaindal,Motgar,,,,,,,
2110,simple_talk,Urd,Urd,1,,,,,,
2112,simple_talk,Davi,Davi,1,,,,,,
2113,simple_talk,Davi,Dalot,,,give_item:ITEM_QUEST_2115A 1,,,,2131
2115,simple_talk,Derot,Derot,1,,,,,,2137
2118,simple_talk,Denma,Denma,1,,,,,,
2120,simple_talk,Mijou,Erre,,,give_item:ITEM_QUEST_2121A 1,,,,
2121,simple_talk,Djuefene,Djuefene,1,,,,,,
2124,simple_talk,Mijou,Alfrigh,,talk_npc1:Hef,,,,,
2125,simple_talk,Devalin,Devalin,1,,,,,,
2127,simple_talk,Alfrigh,Alfrigh,1,,,,,,
2128,simple_talk,Dalot,Denma,,,give_item:ITEM_QUEST_2131A 1,,,,
2131,simple_talk,Nobekk,Nobekk,1,,,,,,
2133,simple_talk,Alfrigh,Alfrigh,1,,,,,,
2134,simple_talk,DF_Fisher,DF_Fisher,,talk_npc1:Negi,give_item:ITEM_QUEST_2135A 1,remove_item1:ITEM_QUEST_2135A 1,,,
2135,simple_talk,Derot,Lidun,,,give_item:ITEM_DOC_QUEST_2137A 1,,,,2116
2137,simple_talk,Lakutu,Lakutu,1,,,,,,
2144,simple_talk,Lakutu,Lakutu,1,,,,,,
2145,simple_talk,Eggther,Lateni,,,,,,,2147
2146,simple_talk,Lateni,Lateni,1,,,,,,
2147,simple_talk,Nirmirn,Nirmirn,1,,,,,,
2204,simple_talk,Venoa,Venoa,1,,,,,,
2205,simple_talk,Tulberg,Tulberg,1,,,,,,
2206,simple_talk,Lycan_Messenger,Lycan_Interpreter,,talk_npc1:Lycan_Interpreter|talk_npc2:Sueron,give_item:ITEM_DOC_QUEST_2207A 1,remove_item2:ITEM_DOC_QUEST_2207A 1,,,2208
2207,simple_talk,Thrud,Thrud,,talk_npc1:Tulberg|talk_npc2:Blender|talk_npc3:Noroia,give_item:ITEM_QUEST_2209A 1,,,,
2209,simple_talk,Rion,Lovinja,,,,,,,
2210,simple_talk,Okkolenja,Okkolenja,1,,,,,,
2212,simple_talk,Lovinja,Lovinja,1,,,,,,
2214,simple_talk,Okkolenja,Manir,,,,,,,
2215,simple_talk,Okkolenja,Gefion,,,give_item:ITEM_DOC_QUEST_2217A 1,,,,
2217,simple_talk,Titt,Titt,1,,,,,,2219
2218,simple_talk,Manir,Nokirjar,,talk_npc1:Karl,,,,,
2222,simple_talk,Lamir,Lamir,1,,,,,,
2224,simple_talk,Garuntat,Gor,,,give_item:ITEM_QUEST_2226A 1,,,,2227
2226,simple_talk,Gor,Gor,1,,,,,,2291
2227,simple_talk,Lamir,Kaibekk,,talk_npc1:Karl|talk_npc2:Gunmarson,,,,,
2231,simple_talk,DF1A_Anmuring_E,DF1A_Anmuring_E,1,,,,,,
2236,simple_talk,DF1A_Brodir_E,Gefion,1,,,,,,
2238,simple_talk,Vovetirn,Vovetirn,1,,,,,,2242
2241,simple_talk,Vovetirn,NPC_Gerger_1,,,give_item:ITEM_QUEST_2242A 1,,,,
2242,simple_talk,Shugo_DF1_4,Shugo_DF1_8,,,,,,,2253
2243,simple_talk,NPC_Gerger_3,NPC_Gerger_3,,talk_npc1:Shugo_DF1_13,give_item1:ITEM_QUEST_2247A 1,,,,2284
2247,simple_talk,NPC_Gerger_1,Shugo_DF1_6,,,give_item:ITEM_QUEST_2248A 1,,,,
2248,simple_talk,Shugo_DF1_6,Shugo_DF1_6,1,,,,,,
2249,simple_talk,Viel,Viel,1,,,,,,
2250,simple_talk,Shugo_DF1_7,Shugo_DF1_7,1,,,,,,
2251,simple_talk,Shugo_DF1_8,Shugo_DF1_4,,,give_item:ITEM_QUEST_2253A 1,,,,
2253,simple_talk,Andgar,Andgar,1,,,,,,
2254,simple_talk,Gulkalla,Gulkalla,1,,,,,,2260
2259,simple_talk,Gulkalla,Sueron,,,,,,,
2260,simple_talk,Meibjar,Dellalont,,,,,,,
2261,simple_talk,Shugo_DF1_3,Shugo_DF1_9,,,give_item:ITEM_QUEST_2262A 1,,,,
2262,simple_talk,Dellalont,Dellalont,1,,,,,,
2265,simple_talk,Valuerin,Aurtri,,talk_npc1:Neifenmer,give_item:ITEM_DOC_QUEST_2266A 1,,,,
2266,simple_talk,Neifenmer,Neifenmer,1,,,,,,2271
2270,simple_talk,Neifenmer,Sueron,,talk_npc1:Aurtri,give_item1:ITEM_DOC_QUEST_2271A 1,,,,
2271,simple_talk,Taora,Taora,1,,,,,,2273
2272,simple_talk,Taora,Taora,1,,,,,,
2273,simple_talk,Irlein,Irlein,1,,,,,,
2275,simple_talk,Irlein,Irlein,1,,,,,,
2276,simple_talk,Nemnef,Nemnef,1,,,,,,
2277,simple_talk,Lycan_Messenger,Sueron,,talk_npc1:Sueron|talk_npc2:Mimir|talk_npc3:Balder,give_item1:ITEM_DOC_QUEST_2278A 1,remove_item3:ITEM_DOC_QUEST_2278A 1,,,2279
2278,simple_talk,Sueron,Sueron,,talk_npc1:Lycan_Messenger|talk_npc2:Soul_Zenkaka,give_item2:ITEM_QUEST_2279A 1,,,,2282
2279,simple_talk,Sueron,Vidar,,,give_item:ITEM_DOC_QUEST_2283A 1,,,,
2283,simple_talk,Leinolz,NPC_Gerger_3,,,,,,,
2285,simple_talk,Sueron,Morn,,,give_item:ITEM_DOC_QUEST_2286A 1,,,,2280
2286,simple_talk,Sueron,Valuerin,,,give_item:ITEM_DOC_QUEST_2287A 1,,,,2281
2287,simple_talk,Gor,Garuntat,,,,,,,
2291,simple_talk,DF1A_Anmuring_E,DF1A_Anmuring_E,1,,,,,,
2292,simple_talk,Shugo_DF1_19,Shugo_DF1_19,1,,,,,,
2297,simple_talk,Orhe,Orhe,1,,,,,,
2301,simple_talk,Frenai,Frenai,1,,,,,,
2302,simple_talk,Bragi,Bragi,1,,,,,,
2305,simple_talk,Nanna,Fathir,,,,,,,
2306,simple_talk,Tree_Move_Nabalu,Legalus,,,give_item:ITEM_DOC_QUEST_2310A 1,,,,
2310,simple_talk,Tree_Move_Anoramas,Tree_Move_Anoramas,1,,,,,,
2311,simple_talk,Tree_Move_Anoramas,Tree_Move_Anoramas,1,,,,,,
2312,simple_talk,Lif,Lif,1,,,,,,
2314,simple_talk,Tree_Move_Kaindor,Shugo_DF1_19,,,,,,,
2319,simple_talk,Tofa,Tofa,1,,,,,,
2320,simple_talk,Aprily,Aprily,1,,,,,,
2323,simple_talk,Hermod,Hermod,1,,,,,,
2325,simple_talk,Gelundorf,Gelundorf,1,,,,,,
2328,simple_talk,Bolverk,Randet,,,give_item:ITEM_DOC_QUEST_2330A 1,,,,4001
2330,simple_talk,Shugo_DF2_8,Shugo_DF2_8,1,,,,,,
2334,simple_talk,Aprily,Aprily,1,,,,,,
2340,simple_talk,Gundalpun,Utgar,1,,,,,,
2356,simple_talk,Embla,Embla,1,,,,,,
2359,simple_talk,Gangleri,Magni,,,give_item:ITEM_QUEST_2361A 1,,,,
2361,simple_talk,Magni,Magni,1,,,,,,
2362,simple_talk,Magni,Mirka,,,give_item:ITEM_QUEST_2364A 1,,,,
2364,simple_talk,Shugo_DF2_7,Shugo_DF2_7,1,,,,,,
2369,simple_talk,Shugo_DF2_3,Shugo_DF2_3,1,,,,,,
2371,simple_talk,Bulagan,Bulagan,1,,,,,,
2378,simple_talk,Anund,Anund,1,,,,,,2380
2379,simple_talk,Anund,Anund,1,,,,,,
2380,simple_talk,Letum,Shugo_DF2_4,,talk_npc1:Grammati|talk_npc2:Letum,,,,,
2383,simple_talk,Shugo_DF2_4,Letum,1,,,,,,
2384,simple_talk,Raukus,Grammati,1,,,,,,
2386,simple_talk,Kamer,Kamer,1,,,,,,
2387,simple_talk,Tekor,Tekor,1,,,,,,
2389,simple_talk,Kamer,Kamer,1,,,,,,
2391,simple_talk,Rikesh,Tyr,,,give_item:ITEM_DOC_QUEST_2395A 1,,,,
2395,simple_talk,Angrboda,Vali,1,,,,,,
2400,simple_talk,Neior,Modgud,1,,,,,,
2401,simple_talk,Modgud,Modgud,1,,,,,,
2402,simple_talk,Rikesh,Rikesh,1,,,,,,
2407,simple_talk,Angrboda,Angrboda,1,,,,,,
2412,simple_talk,Gullveig,Gullveig,1,,,,,,
2413,simple_talk,Tyr,Tyr,,talk_npc1:Hreidmar,,,,,
2414,simple_talk,Gullveig,Gullveig,1,,,,,,
2416,simple_talk,Gullveig,DF2_NPC_BumbumKong,,,give_item:ITEM_QUEST_2417A 1,,,,
2417,simple_talk,Tyr,Tekor,,,give_item:ITEM_DOC_QUEST_2418A 1,,,,
2418,simple_talk,Malak,Malak,1,,,,,,
2419,simple_talk,Asgeirr,Asgeirr,,talk_npc1:Kerupnise,give_item:ITEM_QUEST_2421A 1|give_item1:ITEM_QUEST_2421B 1,remove_item1:ITEM_QUEST_2421A 1,cs1_haction:1353|cutsceneid1:132,,
2421,simple_talk,Medea,kistig,,,,,,,
2424,simple_talk,kistig,Tree_Move_Kaindor,1,,,,,,
2425,simple_talk,kistig,kistig,,talk_npc1:Honir|talk_npc2:Moreinen,give_item2:ITEM_QUEST_2428A 1,,,,
2428,simple_talk,Fathir,Medea,1,,,,,,
2429,simple_talk,DF2_NPC_Ananta,DF2_NPC_Ananta,1,,,,,,2452
2431,simple_talk,DF2_NPC_Chaikata,DF2_NPC_Chaikata,,talk_npc1:DF1_Lycan_Captured_2,,,,,
2433,simple_talk,DF2_NPC_BumbumKong,DF2_NPC_BumbumKong,1,,,,,,
2440,simple_talk,Taisan,Taisan,1,,,,,,
2442,simple_talk,Temoji,Tree_Move_Kaindor,,,,,,,
2445,simple_talk,Temoji,Temoji,1,,,,,,
2446,simple_talk,Thurnberg,Thurnberg,1,,,,,,
2451,simple_talk,DF2_NPC_Ananta,DF2_NPC_Ananta,1,,,,,,
2452,simple_talk,Fathir,Fathir,1,,,,,,
2453,simple_talk,Gundalpun,Gundalpun,1,,,,,,
2454,simple_talk,Snor,Snor,1,,,,,,
2455,simple_talk,DF2_NPC_Sprigg,DF2_NPC_Sprigg,1,,,,,,2460
2456,simple_talk,Fathir,Lif,1,,,,,,2458
2457,simple_talk,Lif,Lif,,talk_npc1:DF2_NPC_Sprigg,give_item:ITEM_QUEST_2458A 1|give_item1:ITEM_DOC_QUEST_2458B 1,remove_item1:ITEM_QUEST_2458A 1,,,2459
2458,simple_talk,Lif,Lif,1,,,,,,
2459,simple_talk,DF2_NPC_Sprigg,DF2_NPC_Sprigg,1,,,,,,
2460,simple_talk,Medea,Medea,1,,,,,,
2461,simple_talk,Gelundorf,Gelundorf,1,,,,,,
2462,simple_talk,DF2_NPC_Ananta,DF2_NPC_Ananta,1,,,,,,2464
2463,simple_talk,DF2_NPC_Ananta,DF2_NPC_Ananta,1,,,,,,2471
2464,simple_talk,Kimci,Kimci,1,,,,,,
2465,simple_talk,Snor,Snor,1,,,,,,2467
2466,simple_talk,Snor,Snor,1,,,,,,
2467,simple_talk,Karina,Karina,1,,,,,,2469
2468,simple_talk,Karina,Karina,1,,,,,,
2469,simple_talk,Virashak,Virashak,1,,,,,,
2470,simple_talk,DF2_NPC_Ananta,DF2_NPC_Ananta,1,,,,,,
2471,simple_talk,Capone,Capone,1,,,,,,
2472,simple_talk,Capone,Capone,1,,,,,,
2473,simple_talk,DF2_NPC_BumbumKong,Gullveig,1,,,,,,
2474,simple_talk,DF2_NPC_BumbumKong,DF2_NPC_BumbumKong,1,,,,,,
2475,simple_talk,Balom,Balom,1,,,,,,
2476,simple_talk,Balom,Balom,1,,,,,,
2478,simple_talk,Legalus,Tree_Move_Nabalu,,,,,,,2480
2479,simple_talk,Tree_Move_Nabalu,Tree_Move_Nabalu,,talk_npc1:Tree_Move_virdi|talk_npc2:Tree_NoMove_Lodas,give_item1:ITEM_QUEST_2480A 1|give_item2:ITEM_QUEST_2480B 1,,,,
2480,simple_talk,Hakon,Sereniti,1,,,,,,
2481,simple_talk,Hakon,Moreinen,,talk_npc1:Sereniti|talk_npc2:Neusa,,,,,
2482,simple_talk,Adhis,Adhis,1,,,,,,
2483,simple_talk,Kvasir,Mirka,,talk_npc1:Kushar|talk_npc2:Gulinbursti|talk_npc3:Shugo_DC1_8,,,,,2487
2486,simple_talk,Kvasir,Nerthus,,talk_npc1:Kushar,,,,,
2488,simple_talk,DF2_NPC_Chaikata,DF2_NPC_Chaikata,1,,,,,,2491
2490,simple_talk,DF2_NPC_Chaikata,DF2_NPC_Chaikata,1,,,,,,
2491,simple_talk,Bolverk,Sveinn,,,give_item:ITEM_QUEST_2492A 1,,,,
2492,simple_talk,Shugo_DF2_16,Shugo_DF2_16,1,,,,,,
2494,simple_talk,Hod,Hod,,talk_npc1:Nornen|talk_npc2:Regin|talk_npc3:Bestla,,,,,2502
2501,simple_talk,Hod,Hod,1,,,,,,
2502,simple_talk,Ai,Ai,1,,,,,,2505
2504,simple_talk,Ai,Ai,,talk_npc1:Aurvandil,give_item:ITEM_QUEST_2505A 1|give_item1:ITEM_QUEST_2505B 1,remove_item1:ITEM_QUEST_2505A 1,,,
2505,simple_talk,Nerthus,Gigrite,,,give_item:ITEM_DOC_QUEST_2507A 1,,,,
2507,simple_talk,Horu,Svera,,,,,,,2523
2508,simple_talk,Morwena,Morwena,1,,,,,,
2511,simple_talk,Loki,Kistenian,,talk_npc1:Gigrite,give_item:ITEM_QUEST_2512A 2,remove_item1:ITEM_QUEST_2512A 1,,,
2512,simple_talk,Nerthus,Nerthus,,talk_npc1:Thor|talk_npc2:Freyja,,,,,
2514,simple_talk,Elli,Elli,,talk_npc1:Araison|talk_npc2:Mareke|talk_npc3:Shugo_DF2_5,give_item:ITEM_DOC_QUEST_2515A 1|give_item2:ITEM_QUEST_2515C 1|give_item3:ITEM_QUEST_2515E 1,remove_item1:ITEM_DOC_QUEST_2515A 1,,,
2515,simple_talk,Svera,Horu,,talk_npc1:Shugo_DF3_10|talk_npc2:Shugo_DF3_11|talk_npc3:Shugo_DF3_12,give_item:ITEM_QUEST_2523A 3,remove_item1:ITEM_QUEST_2523A 1|remove_item2:ITEM_QUEST_2523A 1|remove_item3:ITEM_QUEST_2523A 1,,,
2523,simple_talk,Sorgrim,Sorgrim,1,,,,,,
2525,simple_talk,Alfgeir,NPC_Gark,,,,,,,2527
2526,simple_talk,Svera,Svera,1,,,,,,
2529,simple_talk,Gigrite,Honir,1,,,,,,2532
2531,simple_talk,Honir,Gigrite,,,give_item:ITEM_QUEST_2532A 1,,,,2533
2532,simple_talk,Gigrite,Sleipnirr,,,give_item:ITEM_QUEST_2534A 1,,,,2571
2534,simple_talk,NPC_Debrie_Hild,NPC_Debrie_Hild,,talk_npc1:Verdandi|talk_npc2:NPC_Vanargand|talk_npc3:Verdandi,give_item2:ITEM_QUEST_2538A 1|give_item3:ITEM_QUEST_2538B 1,remove_item3:ITEM_QUEST_2538A 1,,,
2538,simple_talk,Byggvir,Byggvir,,talk_npc1:Kistig|talk_npc2:Ulut|talk_npc3:Traufnir,,,,,
2539,simple_talk,NPC_Gark,NPC_Gark,1,,,,,,
2540,simple_talk,Shugo_DF3_11,Shugo_DF3_11,1,,,,,,
2541,simple_talk,Shugo_DF3_10,Shugo_DF3_10,1,,,,,,
2543,simple_talk,Shugo_DF3_13,Horu,1,,,,,,2546
2545,simple_talk,Horu,Shugo_DF3_13,,,give_item:ITEM_QUEST_2546A 1,,,,
2546,simple_talk,Shugo_DF3_12,Shugo_DF2_7,1,,,,,,2548
2547,simple_talk,Shugo_DF2_7,Shugo_DF3_12,1,,,,,,
2548,simple_talk,Shugo_DF3_12,Shugo_DF3_12,,talk_npc1:Nerthus,,,,,2554
2553,simple_talk,Shugo_DF3_11,Stua,,,,,,,
2556,simple_talk,Shugo_DF3_10,Shugo_DF3_10,1,,,,,,
2557,simple_talk,Stua,Stua,1,,,,,,2559
2558,simple_talk,Stua,Stua,1,,,,,,
2559,simple_talk,Angwin,Angwin,1,,,,,,
2562,simple_talk,Kistenian,Kistenian,1,,,,,,
2563,simple_talk,Shugo_DF3_9,Shugo_DF3_9,1,,,,,,
2565,simple_talk,Briana,Freyja,,,give_item:ITEM_DOC_QUEST_2568A 1,,,,
2568,simple_talk,Tafi,Sleipnirr,,talk_npc1:Hod,give_item:ITEM_QUEST_2569A 1,,,,
2569,simple_talk,Shugo_DF3_12,Shugo_DF3_12,1,,,,,,
2570,simple_talk,Sleipnirr,Vonduca,,,give_item:ITEM_QUEST_2571A 1,,,,
2571,simple_talk,Midheim,Midheim,1,,,,,,
2572,simple_talk,Sleipnirr,Eldir,1,,,,,,
2574,simple_talk,Rerua,Rerua,1,,,,,,
2579,simple_talk,Karabe,Valboner,,,,,,,2581
2580,simple_talk,Valboner,Valboner,1,,,,,,
2581,simple_talk,Grundt,Grundt,,talk_npc1:NPC_Vanargand|talk_npc2:Hreidmar,,,,,
2583,simple_talk,Rubelik,Rubelik,1,,,,,,
2586,simple_talk,Denarynt,Denarynt,1,,,,,,
2588,simple_talk,Shugo_DF3_5,Shugo_DF3_5,1,,,,,,
2595,simple_talk,Benyar,Benyar,1,,,,,,
2596,simple_talk,Benyar,Benyar,1,,,,,,
2597,simple_talk,Gaamel,Gaamel,1,,,,,,
2599,simple_talk,Gnalin,Freki,,,,,,,2537
2605,simple_talk,Gnalin,NPC_Debrie_Hild,,,,,,,2538
2606,simple_talk,Gnalin,Byggvir,,,,,,,2539
2607,simple_talk,Freyja,Freyja,,talk_npc1:Mostin|talk_npc2:Delris|talk_npc3:Thor,,,,,
2611,simple_talk,DF3_NPC_Laksyatil,DF3_NPC_Laksyatil,1,,,,,,2613
2612,simple_talk,DF3_NPC_Laksyatil,DF3_NPC_Akigatan,,,give_item:ITEM_QUEST_2613A 1,,,,
2613,simple_talk,Delris,Delris,1,,,,,,
2614,simple_talk,Thor,Svafnir,,,give_item:ITEM_DOC_QUEST_2619A 1,,,,2641
2619,simple_talk,Freyja,Freyr,,,give_item:ITEM_DOC_QUEST_2621A 1,,,,
2621,simple_talk,Bowen,Bowen,1,,,,,,2624
2623,simple_talk,Bowen,DF3_NPC_BabaKun,,,give_item:ITEM_QUEST_2624A 1,,,,
2624,simple_talk,DF3_NPC_BabaHun,DF3_NPC_BabaHun,1,,,,,,
2625,simple_talk,Borvo,Borvo,1,,,,,,
2626,simple_talk,Siegfried,Siegfried,,talk_npc1:Dewi,,,,,
2630,simple_talk,Nerthus,DF3_Alberihi_E,,,,,,,
24270,simple_talk,DF3_Alberihi_E,DF3_Alberihi_E,1,,,,,,
2631,simple_talk,DF3_NPC_BabaHun,DF3_NPC_BabaHun,1,,,,,,
2640,simple_talk,Svafnir,Thor,,talk_npc1:DF3_NPC_Hasyaditan|talk_npc2:DF3_NPC_Molota|talk_npc3:DF3_NPC_Arita,,,,,
2641,simple_talk,DF3_NPC_Arita,DF3_NPC_Arita,1,,,,,,
2642,simple_talk,DF3_NPC_Hasyaditan,DF3_NPC_Hasyaditan,1,,,,,,
2643,simple_talk,Svafnir,Svafnir,,talk_npc1:Dewi|talk_npc2:Thor|talk_npc3:Nerthus,give_item1:ITEM_QUEST_2646A 1|give_item2:ITEM_QUEST_2646B 1,remove_item2:ITEM_QUEST_2646A 1|remove_item3:ITEM_QUEST_2646B 1,,,
2646,simple_talk,Betoni,Gwendolin,,,,,,,
2647,simple_talk,DF3_NPC_Arita,DF3_NPC_Arita,1,,,,,,
2649,simple_talk,Betoni,DF3_Graveknight_Nesteto,,talk_npc1:Epona,,,,,2652
2651,simple_talk,DF3_Graveknight_Nesteto,DF3_Graveknight_Nesteto,1,,,,,,2653
2652,simple_talk,DF3_Graveknight_Nesteto,Betoni,,talk_npc1:AkanNamed_50_Al,,,,,2654
2653,simple_talk,Betoni,AkanNamed_50_Al,,,,,,,2655
2654,simple_talk,AkanNamed_50_Al,Betoni,,,give_item:ITEM_DOC_QUEST_2656A 1,,,,
2656,simple_talk,Svafnir,Svafnir,1,,,,,,
2657,simple_talk,Gwendolin,Gwendolin,1,,,,,,
2658,simple_talk,Erebos,Erebos,1,,,,,,
2660,simple_talk,Dewi,Dewi,,talk_npc1:DF3_NPC_Laksyatil,give_item1:ITEM_QUEST_2663A 1,,,,
2663,simple_talk,Stein,Paeru,,,give_item:ITEM_DOC_QUEST_2667A 1,,,,
2667,simple_talk,Gwendolin,Gwendolin,1,,,,,,
2673,simple_talk,Gwendolin,Gwendolin,1,,,,,,
2675,simple_talk,Svafnir,Svafnir,1,,,,,,
2678,simple_talk,Svafnir,Svafnir,1,,,,,,
2679,simple_talk,Ai,Ai,1,,,,,,
2680,simple_talk,Alfgeir,Alfgeir,1,,,,,,
2681,simple_talk,Shugo_DF3_10,Shugo_DF3_10,1,,,,,,
2682,simple_talk,Rotenan,Rotenan,1,,,,,,
2683,simple_talk,Angwin,Angwin,1,,,,,,
2684,simple_talk,DF3_NPC_Nargital,DF3_NPC_Nargital,1,,,,,,
2685,simple_talk,Bowen,Bowen,1,,,,,,
2686,simple_talk,Rerua,Rerua,1,,,,,,
2687,simple_talk,DF3_NPC_Molota,DF3_NPC_Molota,1,,,,,,
2688,simple_talk,DF3_NPC_Hasyaditan,DF3_NPC_Hasyaditan,1,,,,,,
2689,simple_talk,Freyja,Dewi,,,,,,,2691
2690,simple_talk,LabB_BeholderNamedQ_43_Ae,LabB_BeholderNamedQ_43_Ae,,talk_npc1:Lanse|talk_npc2:Shugo_AB1_D3|talk_npc3:Ab1_NPC_LugBug,give_item:ITEM_QUEST_2692A 1|give_item3:ITEM_QUEST_2692B 1,remove_item3:ITEM_QUEST_2692A 1,,,
2692,simple_talk,Freyja,Sorgrim,,talk_npc1:Nerthus,,,,,2694
2693,simple_talk,Sorgrim,Nerthus,1,,,,,,
2694,simple_talk,Dewi,Kushar,,,,,,,
2695,simple_talk,Dewi,Stein,,,,,,,2698
2697,simple_talk,Stein,Trista,1,,,,,,
2699,simple_talk,Votan,Spyr,,talk_npc1:Garvages|talk_npc2:Herz,,,,,
2721,simple_talk,Garvages,Amundi,,talk_npc1:Mure|talk_npc2:Ganglot,,,,,
2724,simple_talk,Herz,Asynja,,talk_npc1:Mokkurkalfi,,,,,
2725,simple_talk,Garvages,Grabakr,,talk_npc1:Duneyr|talk_npc2:Fias,,,,,
2726,simple_talk,Herz,Dullaha,,talk_npc1:Feroniad|talk_npc2:Liudona,give_item:ITEM_QUEST_2727A 1,,,,
2727,simple_talk,Feroniad,Feroniad,1,,,,,,
2728,simple_talk,Undran,Mokkurkalfi,,,give_item:ITEM_QUEST_2729A 1,,,,
2729,simple_talk,Mokkurkalfi,Glati,,,give_item:ITEM_DOC_QUEST_2731A 1,,,,
2731,simple_talk,Spyr,Spyr,1,,,,,,
2732,simple_talk,Blir,Blir,1,,,,,,2734
2733,simple_talk,Blir,Blir,1,,,,,,
2734,simple_talk,Gjalf,Gjalf,1,,,,,,
2741,simple_talk,Gjalf,Gjalf,1,,,,,,
2744,simple_talk,Amundi,Amundi,1,,,,,,
2746,simple_talk,Glati,Glati,1,,,,,,
2751,simple_talk,Glati,Glati,1,,,,,,
2752,simple_talk,Asynja,Asynja,1,,,,,,
2754,simple_talk,Gagnrad,Tree_moving_Triminos,,,,,,,
2757,simple_talk,Asynja,Asynja,1,,,,,,
2760,simple_talk,Grabakr,Grabakr,1,,,,,,
2761,simple_talk,Shugo_AB1_9,Shugo_AB1_8,1,,,,,,
2762,simple_talk,Shugo_AB1_8,Shugo_AB1_9,,,give_item:ITEM_QUEST_2763A 1,,,,
2763,simple_talk,Arnora,Arnora,1,,,,,,2766
2765,simple_talk,Arnora,Arnora,1,,,,,,
