quest_id,quest_npc_id,display_name,desc_tag,competing_npc_ids,competing_names
1362,211709,监视团警备兵,STR_LehparWa_27_An,210829 210859,210829:LehparWa_28_An(STR_LehparWa_28_An) | 210859:LehparWa_29_An(STR_LehparWa_29_An)
1366,212056,纽特采集工,STR_NeutL2_32_An_2,211118 211147 212137 290065 290066,211118:NeutL1_37_An(STR_NeutL1_37_An) | 211147:NeutL1_38_An(STR_NeutL1_38_An) | 212137:F_NeutL2KillFrill_38_An(STR_NeutL2_32_An_2) | 290065:BAb1_1201_NeutL1_A(STR_NeutL1_38_An) | 290066:BAb1_1201_NeutL1Big_A(STR_NeutL1_38_An)
1366,212055,纽特哨兵,STR_NeutL1_31_An_2,212136,212136:F_NeutL1KillFrill_38_An(STR_NeutL1_31_An_2)
1367,210912,草地莱诺斯,STR_Rhinoce_31_An,210887,210887:Rhinoce_30_An(STR_Rhinoce_30_An)
1367,210887,草地莱诺斯,STR_Rhinoce_30_An,210912,210912:Rhinoce_31_An(STR_Rhinoce_31_An)
1367,210896,利嘴火鸟,STR_Crestlich_31_An,210871,210871:Crestlich_30_An(STR_Crestlich_30_An)
1367,210871,利嘴火鸟,STR_Crestlich_30_An,210896,210896:Crestlich_31_An(STR_Crestlich_31_An)
1368,210784,沙漠火鸟,STR_Crestlich_24_An,210790,210790:Crestlich_25_An(STR_Crestlich_25_An)
1368,210819,扇尾火鸟,STR_Crestlich_28_An,210843 211707,210843:Crestlich_29_An(STR_Crestlich_29_An) | 211707:Crestlich_27_An(STR_Crestlich_27_An)
1368,210790,沙漠火鸟,STR_Crestlich_25_An,210784,210784:Crestlich_24_An(STR_Crestlich_24_An)
1368,210896,利嘴火鸟,STR_Crestlich_31_An,210871,210871:Crestlich_30_An(STR_Crestlich_30_An)
1368,210871,利嘴火鸟,STR_Crestlich_30_An,210896,210896:Crestlich_31_An(STR_Crestlich_31_An)
1372,210914,石背提波里德,STR_hippolizardCh_31_An,210932,210932:hippolizardCh_32_An(STR_hippolizardCh_32_An)
1372,210932,石背提波里德,STR_hippolizardCh_32_An,210914,210914:hippolizardCh_31_An(STR_hippolizardCh_31_An)
1375,210985,针刺卡托斯,STR_Catos_36_An,210974,210974:Catos_35_An(STR_Catos_35_An)
1375,210974,针刺卡托斯,STR_Catos_35_An,210985,210985:Catos_36_An(STR_Catos_36_An)
1381,210888,野生提波里德,STR_hippolizardCh_30_An,210854,210854:hippolizardCh_29_An(STR_hippolizardCh_29_An)
1381,210854,野生提波里德,STR_hippolizardCh_29_An,210888,210888:hippolizardCh_30_An(STR_hippolizardCh_30_An)
1384,210916,普雷尔掠夺者,STR_Pretor_31_An,210934,210934:Pretor_32_An(STR_Pretor_32_An)
1384,210953,鸟妖尸体猎人,STR_Harpy_33_An,210958,210958:Harpy_34_An(STR_Harpy_34_An)
1384,210922,沙暴精灵,STR_elementalair3_32_An,210881 210903,210881:elementalair3_30_An(STR_elementalair3_30_An) | 210903:elementalair3_31_An(STR_elementalair3_31_An)
1384,210923,飓风精灵,STR_elementalair3_33_An,210924 290092,210924:elementalair3_34_An(STR_elementalair3_34_An) | 290092:BAb1_1250_ElementalAir3_A(STR_elementalair3_33_An)
1384,210958,鸟妖尸体猎人,STR_Harpy_34_An,210953,210953:Harpy_33_An(STR_Harpy_33_An)
1384,210934,普雷尔掠夺者,STR_Pretor_32_An,210916,210916:Pretor_31_An(STR_Pretor_31_An)
1384,204028,火焰之格力普尼克斯,STR_NPC_Griffonix,212057,212057:FireGriffonRE2_34_Ae(STR_FireGriffonRE2_34_Ae)
1385,204028,火焰之格力普尼克斯,STR_NPC_Griffonix,212057,212057:FireGriffonRE2_34_Ae(STR_FireGriffonRE2_34_Ae)
1388,211662,鸟妖强抢者,STR_HarpyHard_32_An,211663,211663:HarpyHard_33_An(STR_HarpyHard_33_An)
1388,211663,鸟妖强抢者,STR_HarpyHard_33_An,211662,211662:HarpyHard_32_An(STR_HarpyHard_32_An)
1389,210916,普雷尔掠夺者,STR_Pretor_31_An,210934,210934:Pretor_32_An(STR_Pretor_32_An)
1389,210934,普雷尔掠夺者,STR_Pretor_32_An,210916,210916:Pretor_31_An(STR_Pretor_31_An)
1390,203761,希凯雅,STR_NPC_Hygea,217810 220934 221245,217810:IDArena_Solo_S5_Pr_L_55_An(STR_IDArena_Solo_S5_Pr_L_55_An) | 220934:Dreadgion_Hygea(STR_NPC_Hygea) | 221245:Dreadgion_Hygea_SP(STR_NPC_Hygea)
1402,210980,花岗岩高尔干,STR_Gorgon_35_An,210991 211276,210991:Gorgon_36_An(STR_Gorgon_36_An) | 211276:Gorgon_36_An_2(STR_Gorgon_36_An)
1402,210991,花岗岩高尔干,STR_Gorgon_36_An,210980 211276,210980:Gorgon_35_An(STR_Gorgon_35_An) | 211276:Gorgon_36_An_2(STR_Gorgon_36_An)
1405,210993,岩浆精灵,STR_ElementalFire3_36_An,211002,211002:ElementalFire3_37_An(STR_ElementalFire3_37_An)
1405,211634,喷火口精灵,STR_ElementalFire2_35_An,211635 290081,211635:ElementalFire2_36_An(STR_ElementalFire2_36_An) | 290081:BAb1_1201_ElementalFire2_A(STR_ElementalFire2_36_An)
1405,211635,喷火口精灵,STR_ElementalFire2_36_An,211634 290081,211634:ElementalFire2_35_An(STR_ElementalFire2_35_An) | 290081:BAb1_1201_ElementalFire2_A(STR_ElementalFire2_36_An)
1405,211002,岩浆精灵,STR_ElementalFire3_37_An,210993,210993:ElementalFire3_36_An(STR_ElementalFire3_36_An)
1408,210978,邪恶的莱诺斯,STR_Rhinoce_35_An,210988,210988:Rhinoce_36_An(STR_Rhinoce_36_An)
1408,211656,剧毒德莱内科,STR_DrynacLF2_35_An,211657,211657:DrynacLF2_36_An(STR_DrynacLF2_36_An)
1408,211657,剧毒德莱内科,STR_DrynacLF2_36_An,211656,211656:DrynacLF2_35_An(STR_DrynacLF2_35_An)
1408,210988,邪恶的莱诺斯,STR_Rhinoce_36_An,210978,210978:Rhinoce_35_An(STR_Rhinoce_35_An)
1408,203991,迪奥内拉,STR_NPC_DIONERA,285972 285973,285972:dionera_SitTest(STR_NPC_DIONERA) | 285973:dionera_SitTest2(STR_NPC_DIONERA)
1411,700174,奇怪的箱子,STR_OBJ_LF2_FOBJ_Q1411,211823 220500 246295 246328 280358 280968 280969 700107 701672 701673 701674 834140 834153 834154,211823:LF1AChestBig_16_n(STR_LF1AChestBig_16_n) | 220500:IDEternity_02_C_Mimic_B_74_e(STR_IDEternity_02_C_Mimic_B_74_e) | 246295:IDEvent_Solo_Box_Bonus_65_N(STR_IDEvent_Solo_Box_Bonus_65_N) | 246328:IDEvent_Solo_Box_Bonus_45_N(STR_IDEvent_Solo_Box_Bonus_65_N) | 280358:BLF2_NM2_Box_40_An(STR_BLF2_NM2_Box_40_An) | 280968:BIDDF2A_GraveKnightSum_MimicA_50_An(STR_BIDDF2A_GraveKnightSum_MimicA_50_An) | 280969:BIDDF2A_GraveKnightSum_MimicB_50_An(STR_BIDDF2A_GraveKnightSum_MimicB_50_An) | 700107:LF1_Tmolia_Box(STR_OBJ_LF_TMOLIA_BOX) | 701672:IDF5_U1_Treasurebox_01(STR_NPC_IDF5_U1_Treasurebox) | 701673:IDF5_U1_Treasurebox_02(STR_NPC_IDF5_U1_Treasurebox) | 701674:IDF5_U1_Treasurebox_03(STR_NPC_IDF5_U1_Treasurebox) | 834140:IDEternity_02_C_event_Treasurebox(STR_IDEternity_02_C_event_Treasurebox) | 834153:IDEternity_02_C_event_Treasurebox_01(STR_IDEternity_02_C_event_Treasurebox) | 834154:IDEternity_02_C_event_Treasurebox_02(STR_IDEternity_02_C_event_Treasurebox)
1415,211776,凯丹精锐步兵,STR_KrallWarriorHK_38_Ae,211775,211775:KrallWarriorHK_37_Ae(STR_KrallWarriorHK_37_Ae)
1415,212019,凯丹精锐剑斗兵,STR_FeB_KrallWarriorHK_37_Ae,212020,212020:FeB_KrallWarriorHK_38_Ae(STR_FeB_KrallWarriorHK_38_Ae)
1415,212020,凯丹精锐剑斗兵,STR_FeB_KrallWarriorHK_38_Ae,212019,212019:FeB_KrallWarriorHK_37_Ae(STR_FeB_KrallWarriorHK_37_Ae)
1415,212021,凯丹特殊重型步兵,STR_FeB_KrallWarriorHK_39_Ae,212022,212022:FeB_KrallWarriorHK_40_Ae(STR_FeB_KrallWarriorHK_40_Ae)
1415,212022,凯丹特殊重型步兵,STR_FeB_KrallWarriorHK_40_Ae,212021,212021:FeB_KrallWarriorHK_39_Ae(STR_FeB_KrallWarriorHK_39_Ae)
1415,212023,凯丹精锐战斗兵,STR_FeC_KrallWarriorHK_38_Ae,212024 217497,212024:FeC_KrallWarriorHK_39_Ae(STR_FeC_KrallWarriorHK_39_Ae) | 217497:S2_KrallWarrior_55_Ae(STR_S2_KrallWarrior_55_Ae)
1415,212024,凯丹精锐战斗兵,STR_FeC_KrallWarriorHK_39_Ae,212023 217497,212023:FeC_KrallWarriorHK_38_Ae(STR_FeC_KrallWarriorHK_38_Ae) | 217497:S2_KrallWarrior_55_Ae(STR_S2_KrallWarrior_55_Ae)
1415,211775,凯丹精锐步兵,STR_KrallWarriorHK_37_Ae,211776,211776:KrallWarriorHK_38_Ae(STR_KrallWarriorHK_38_Ae)
1419,211682,头盔头斯巴克,STR_Spakle_19_n,211683,211683:Spakle_20_n(STR_Spakle_20_n)
1419,211683,头盔头斯巴克,STR_Spakle_20_n,211682,211682:Spakle_19_n(STR_Spakle_19_n)
1419,211684,红尾路皮里尼,STR_lupyllini_19_n,211685 290086,211685:lupyllini_20_n(STR_lupyllini_20_n) | 290086:BAb1_1250_lupyllini_A(STR_lupyllini_20_n)
1419,211685,红尾路皮里尼,STR_lupyllini_20_n,211684 290086,211684:lupyllini_19_n(STR_lupyllini_19_n) | 290086:BAb1_1250_lupyllini_A(STR_lupyllini_20_n)
1420,210978,邪恶的莱诺斯,STR_Rhinoce_35_An,210988,210988:Rhinoce_36_An(STR_Rhinoce_36_An)
1420,211656,剧毒德莱内科,STR_DrynacLF2_35_An,211657,211657:DrynacLF2_36_An(STR_DrynacLF2_36_An)
1420,211657,剧毒德莱内科,STR_DrynacLF2_36_An,211656,211656:DrynacLF2_35_An(STR_DrynacLF2_35_An)
1420,210988,邪恶的莱诺斯,STR_Rhinoce_36_An,210978,210978:Rhinoce_35_An(STR_Rhinoce_35_An)
1420,203991,迪奥内拉,STR_NPC_DIONERA,285972 285973,285972:dionera_SitTest(STR_NPC_DIONERA) | 285973:dionera_SitTest2(STR_NPC_DIONERA)
1424,212034,凯丹特殊袭击兵,STR_AeB_KrallScoutHK_38_Ae,212035,212035:AeB_KrallScoutHK_39_Ae(STR_AeB_KrallScoutHK_39_Ae)
1424,212035,凯丹特殊袭击兵,STR_AeB_KrallScoutHK_39_Ae,212034,212034:AeB_KrallScoutHK_38_Ae(STR_AeB_KrallScoutHK_38_Ae)
1424,212037,凯丹精锐斥候兵,STR_AeC_KrallScoutHK_38_Ae,212038,212038:AeC_KrallScoutHK_39_Ae(STR_AeC_KrallScoutHK_39_Ae)
1424,211014,凯丹搜索兵,STR_KrallScoutHK_38_An,211016 232134,211016:KrallScoutHK_39_An(STR_KrallScoutHK_39_An) | 232134:KrallKeeperHK_38_An(STR_KrallScoutHK_38_An)
1424,212038,凯丹精锐斥候兵,STR_AeC_KrallScoutHK_39_Ae,212037,212037:AeC_KrallScoutHK_38_Ae(STR_AeC_KrallScoutHK_38_Ae)
1424,212040,凯丹精锐枪兵,STR_ReB_KrallScoutLK_38_Ae,212041,212041:ReB_KrallScoutLK_39_Ae(STR_ReB_KrallScoutLK_39_Ae)
1424,211016,凯丹搜索兵,STR_KrallScoutHK_39_An,211014 232134,211014:KrallScoutHK_38_An(STR_KrallScoutHK_38_An) | 232134:KrallKeeperHK_38_An(STR_KrallScoutHK_38_An)
1424,211018,凯丹警卫兵,STR_KrallScoutLK_39_An,211033 232136,211033:KrallScoutHK_40_An(STR_KrallScoutHK_40_An) | 232136:KrallScoutHK_40_Ann(STR_KrallScoutHK_40_An)
1424,212043,凯丹特殊枪兵,STR_ReC_KrallScoutLK_38_Ae,212044,212044:ReC_KrallScoutLK_39_Ae(STR_ReC_KrallScoutLK_39_Ae)
1424,212041,凯丹精锐枪兵,STR_ReB_KrallScoutLK_39_Ae,212040,212040:ReB_KrallScoutLK_38_Ae(STR_ReB_KrallScoutLK_38_Ae)
1424,212044,凯丹特殊枪兵,STR_ReC_KrallScoutLK_39_Ae,212043,212043:ReC_KrallScoutLK_38_Ae(STR_ReC_KrallScoutLK_38_Ae)
1424,211033,凯丹警卫兵,STR_KrallScoutHK_40_An,211018 232136,211018:KrallScoutLK_39_An(STR_KrallScoutLK_39_An) | 232136:KrallScoutHK_40_Ann(STR_KrallScoutHK_40_An)
1425,211778,凯丹秘密咒术师,STR_KrallShamanHK_38_Ae,217498,217498:S2_KrallShaman_55_Ae(STR_S2_KrallShaman_55_Ae)
1425,211019,凯丹咒术师,STR_KrallShamanHK_39_An,211036 232135,211036:KrallShamanHK_40_An(STR_KrallShamanHK_40_An) | 232135:KrallShamanHK_40_Ann(STR_KrallShamanHK_40_An)
1425,211020,凯丹治疗师,STR_KrallPriestHK_39_An,211037,211037:KrallPriest_40_An(STR_KrallPriestHK_40_An)
1425,212046,凯丹秘密法师,STR_WeB_KrallShamanHK_38_Ae,212047,212047:WeB_KrallShamanHK_39_Ae(STR_WeB_KrallShamanHK_39_Ae)
1425,212047,凯丹秘密法师,STR_WeB_KrallShamanHK_39_Ae,212046,212046:WeB_KrallShamanHK_38_Ae(STR_WeB_KrallShamanHK_38_Ae)
1425,212049,凯丹精锐黑术士,STR_WeC_KrallShamanHK_38_Ae,212050,212050:WeC_KrallShamanHK_39_Ae(STR_WeC_KrallShamanHK_39_Ae)
1425,212050,凯丹精锐黑术士,STR_WeC_KrallShamanHK_39_Ae,212049,212049:WeC_KrallShamanHK_38_Ae(STR_WeC_KrallShamanHK_38_Ae)
1425,212052,凯丹秘密恢复师,STR_PeB_KrallPriestHK_38_Ae,212053,212053:PeB_KrallPriestHK_39_Ae(STR_PeB_KrallPriestHK_39_Ae)
1425,212053,凯丹秘密恢复师,STR_PeB_KrallPriestHK_39_Ae,212052,212052:PeB_KrallPriestHK_38_Ae(STR_PeB_KrallPriestHK_38_Ae)
1425,211036,凯丹咒术师,STR_KrallShamanHK_40_An,211019 232135,211019:KrallShamanHK_39_An(STR_KrallShamanHK_39_An) | 232135:KrallShamanHK_40_Ann(STR_KrallShamanHK_40_An)
1425,211037,凯丹治疗师,STR_KrallPriestHK_40_An,211020,211020:KrallPriest_39_An(STR_KrallPriestHK_39_An)
1426,212026,凯丹精锐卫兵,STR_KeB_KrallKeeperHK_37_Ae,212027,212027:KeB_KrallKeeperHK_38_Ae(STR_KeB_KrallKeeperHK_38_Ae)
1426,212027,凯丹精锐卫兵,STR_KeB_KrallKeeperHK_38_Ae,212026,212026:KeB_KrallKeeperHK_37_Ae(STR_KeB_KrallKeeperHK_37_Ae)
1433,798050,吉尔灵,STR_NPC_Shugo_LF2_6,278073,278073:Gilling(STR_NPC_Gilling)
1448,210965,影子蝠妖,STR_BAT_34_An,210943,210943:BAT_33_An(STR_BAT_33_An)
1448,210943,影子蝠妖,STR_BAT_33_An,210965,210965:BAT_34_An(STR_BAT_34_An)
1449,790004,哈克内,STR_NPC_HAGNE,804600,804600:LF2_Hagne_E(STR_NPC_LF2_Hagne_E)
1451,790004,哈克内,STR_NPC_HAGNE,804600,804600:LF2_Hagne_E(STR_NPC_LF2_Hagne_E)
1452,203704,布雷亚斯,STR_NPC_Boreas,205415 217578 220930 221241 282366,205415:S7_NPC_MasterL_Wa_55_Ah(STR_S7_MasterL_Wa_55_Ah) | 217578:S7_MasterL_Wa_55_Ah(STR_S7_MasterL_Wa_55_Ah) | 220930:Dreadgion_Boreas(STR_NPC_Boreas) | 221241:Dreadgion_Boreas_SP(STR_NPC_Boreas) | 282366:S7_Re_MasterL_Wa_55_Ah(STR_S7_MasterL_Wa_55_Ah)
1460,203704,布雷亚斯,STR_NPC_Boreas,205415 217578 220930 221241 282366,205415:S7_NPC_MasterL_Wa_55_Ah(STR_S7_MasterL_Wa_55_Ah) | 217578:S7_MasterL_Wa_55_Ah(STR_S7_MasterL_Wa_55_Ah) | 220930:Dreadgion_Boreas(STR_NPC_Boreas) | 221241:Dreadgion_Boreas_SP(STR_NPC_Boreas) | 282366:S7_Re_MasterL_Wa_55_Ah(STR_S7_MasterL_Wa_55_Ah)
1460,211654,刺尾德利顿,STR_Driton_33_An,211655,211655:Driton_34_An(STR_Driton_34_An)
1460,211655,刺尾德利顿,STR_Driton_34_An,211654,211654:Driton_33_An(STR_Driton_33_An)
1462,211309,阴影蜘蛛,STR_OctasideD_22_An,211301,211301:OctasideD_21_An(STR_OctasideD_21_An)
1462,211301,阴影蜘蛛,STR_OctasideD_21_An,211309,211309:OctasideD_22_An(STR_OctasideD_22_An)
1469,790004,哈克内,STR_NPC_HAGNE,804600,804600:LF2_Hagne_E(STR_NPC_LF2_Hagne_E)
1470,790004,哈克内,STR_NPC_HAGNE,804600,804600:LF2_Hagne_E(STR_NPC_LF2_Hagne_E)
1471,203703,里卡萨斯,STR_NPC_Likasas,220924 221235,220924:Dreadgion_Likasas(STR_NPC_Likasas) | 221235:Dreadgion_Likasas_SP(STR_NPC_Likasas)
1471,203991,迪奥内拉,STR_NPC_DIONERA,285972 285973,285972:dionera_SitTest(STR_NPC_DIONERA) | 285973:dionera_SitTest2(STR_NPC_DIONERA)
1473,211588,搜索白虎,STR_PetA_DireBeastSD_39_An,211562,211562:PetA_DireBeastSD_38_An(STR_PetA_DireBeastSD_38_An)
1473,211562,搜索白虎,STR_PetA_DireBeastSD_38_An,211588,211588:PetA_DireBeastSD_39_An(STR_PetA_DireBeastSD_39_An)
1473,212723,盔甲白虎,STR_PetB_DireBeastSD_39_An,212722,212722:PetB_DireBeastSD_38_An(STR_PetB_DireBeastSD_38_An)
1478,210792,斑点蜥蜴,STR_Basilisk_25_An,210779,210779:Basilisk_24_An(STR_Basilisk_24_An)
1478,210779,斑点蜥蜴,STR_Basilisk_24_An,210792,210792:Basilisk_25_An(STR_Basilisk_25_An)
1478,211646,鲁莽的库雷斯,STR_Cures2st_24_An,211647,211647:Cures2st_25_An(STR_Cures2st_25_An)
1478,211647,鲁莽的库雷斯,STR_Cures2st_25_An,211646,211646:Cures2st_24_An(STR_Cures2st_24_An)
1481,210979,特洛尔不法之徒,STR_Troll_35_An,210990,210990:Troll_36_An(STR_Troll_36_An)
1481,210990,特洛尔不法之徒,STR_Troll_36_An,210979,210979:Troll_35_An(STR_Troll_35_An)
1482,210761,腐蚀土精灵,STR_ElementalEarth2_22_An,210756,210756:ElementalEarth2_21_An(STR_ElementalEarth2_21_An)
1482,210756,腐蚀土精灵,STR_ElementalEarth2_21_An,210761,210761:ElementalEarth2_22_An(STR_ElementalEarth2_22_An)
1491,211862,凯丹精锐巡查组长,STR_KrallKeepHKOfficer_37_Ae,211863,211863:KrallKeepHKOfficer_38_Ae(STR_KrallKeepHKOfficer_38_Ae)
1491,211863,凯丹精锐巡查组长,STR_KrallKeepHKOfficer_38_Ae,211862,211862:KrallKeepHKOfficer_37_Ae(STR_KrallKeepHKOfficer_37_Ae)
1491,211864,凯丹特殊巡查队长,STR_KrallKeepHKOfficer_39_Ae,211865,211865:KrallKeepHKOfficer_40_Ae(STR_KrallKeepHKOfficer_40_Ae)
1491,211865,凯丹特殊巡查队长,STR_KrallKeepHKOfficer_40_Ae,211864,211864:KrallKeepHKOfficer_39_Ae(STR_KrallKeepHKOfficer_39_Ae)
1491,212019,凯丹精锐剑斗兵,STR_FeB_KrallWarriorHK_37_Ae,212020,212020:FeB_KrallWarriorHK_38_Ae(STR_FeB_KrallWarriorHK_38_Ae)
1491,212020,凯丹精锐剑斗兵,STR_FeB_KrallWarriorHK_38_Ae,212019,212019:FeB_KrallWarriorHK_37_Ae(STR_FeB_KrallWarriorHK_37_Ae)
1491,212023,凯丹精锐战斗兵,STR_FeC_KrallWarriorHK_38_Ae,212024 217497,212024:FeC_KrallWarriorHK_39_Ae(STR_FeC_KrallWarriorHK_39_Ae) | 217497:S2_KrallWarrior_55_Ae(STR_S2_KrallWarrior_55_Ae)
1491,212024,凯丹精锐战斗兵,STR_FeC_KrallWarriorHK_39_Ae,212023 217497,212023:FeC_KrallWarriorHK_38_Ae(STR_FeC_KrallWarriorHK_38_Ae) | 217497:S2_KrallWarrior_55_Ae(STR_S2_KrallWarrior_55_Ae)
1491,212026,凯丹精锐卫兵,STR_KeB_KrallKeeperHK_37_Ae,212027,212027:KeB_KrallKeeperHK_38_Ae(STR_KeB_KrallKeeperHK_38_Ae)
1491,212027,凯丹精锐卫兵,STR_KeB_KrallKeeperHK_38_Ae,212026,212026:KeB_KrallKeeperHK_37_Ae(STR_KeB_KrallKeeperHK_37_Ae)
1491,211775,凯丹精锐步兵,STR_KrallWarriorHK_37_Ae,211776,211776:KrallWarriorHK_38_Ae(STR_KrallWarriorHK_38_Ae)
1491,211776,凯丹精锐步兵,STR_KrallWarriorHK_38_Ae,211775,211775:KrallWarriorHK_37_Ae(STR_KrallWarriorHK_37_Ae)
1491,211778,凯丹秘密咒术师,STR_KrallShamanHK_38_Ae,217498,217498:S2_KrallShaman_55_Ae(STR_S2_KrallShaman_55_Ae)
1491,212031,凯丹特殊护卫兵,STR_KeC_KrallKeeperHK_38_Ae,212030,212030:KeC_KrallKeeperHK_37_Ae(STR_KeC_KrallKeeperHK_37_Ae)
1491,212034,凯丹特殊袭击兵,STR_AeB_KrallScoutHK_38_Ae,212035,212035:AeB_KrallScoutHK_39_Ae(STR_AeB_KrallScoutHK_39_Ae)
1491,211014,凯丹搜索兵,STR_KrallScoutHK_38_An,211016 232134,211016:KrallScoutHK_39_An(STR_KrallScoutHK_39_An) | 232134:KrallKeeperHK_38_An(STR_KrallScoutHK_38_An)
1491,212035,凯丹特殊袭击兵,STR_AeB_KrallScoutHK_39_Ae,212034,212034:AeB_KrallScoutHK_38_Ae(STR_AeB_KrallScoutHK_38_Ae)
1491,211016,凯丹搜索兵,STR_KrallScoutHK_39_An,211014 232134,211014:KrallScoutHK_38_An(STR_KrallScoutHK_38_An) | 232134:KrallKeeperHK_38_An(STR_KrallScoutHK_38_An)
1491,212037,凯丹精锐斥候兵,STR_AeC_KrallScoutHK_38_Ae,212038,212038:AeC_KrallScoutHK_39_Ae(STR_AeC_KrallScoutHK_39_Ae)
1491,212038,凯丹精锐斥候兵,STR_AeC_KrallScoutHK_39_Ae,212037,212037:AeC_KrallScoutHK_38_Ae(STR_AeC_KrallScoutHK_38_Ae)
1491,211816,凯丹精锐巡查兵,STR_KrallKeeperHK_37_Ae,211817,211817:KrallKeeperHK_38_Ae(STR_KrallKeeperHK_38_Ae)
1491,211817,凯丹精锐巡查兵,STR_KrallKeeperHK_38_Ae,211816,211816:KrallKeeperHK_37_Ae(STR_KrallKeeperHK_37_Ae)
1492,211862,凯丹精锐巡查组长,STR_KrallKeepHKOfficer_37_Ae,211863,211863:KrallKeepHKOfficer_38_Ae(STR_KrallKeepHKOfficer_38_Ae)
1492,211863,凯丹精锐巡查组长,STR_KrallKeepHKOfficer_38_Ae,211862,211862:KrallKeepHKOfficer_37_Ae(STR_KrallKeepHKOfficer_37_Ae)
1492,211864,凯丹特殊巡查队长,STR_KrallKeepHKOfficer_39_Ae,211865,211865:KrallKeepHKOfficer_40_Ae(STR_KrallKeepHKOfficer_40_Ae)
1492,211865,凯丹特殊巡查队长,STR_KrallKeepHKOfficer_40_Ae,211864,211864:KrallKeepHKOfficer_39_Ae(STR_KrallKeepHKOfficer_39_Ae)
1492,212023,凯丹精锐战斗兵,STR_FeC_KrallWarriorHK_38_Ae,212024 217497,212024:FeC_KrallWarriorHK_39_Ae(STR_FeC_KrallWarriorHK_39_Ae) | 217497:S2_KrallWarrior_55_Ae(STR_S2_KrallWarrior_55_Ae)
1492,212024,凯丹精锐战斗兵,STR_FeC_KrallWarriorHK_39_Ae,212023 217497,212023:FeC_KrallWarriorHK_38_Ae(STR_FeC_KrallWarriorHK_38_Ae) | 217497:S2_KrallWarrior_55_Ae(STR_S2_KrallWarrior_55_Ae)
1492,212026,凯丹精锐卫兵,STR_KeB_KrallKeeperHK_37_Ae,212027,212027:KeB_KrallKeeperHK_38_Ae(STR_KeB_KrallKeeperHK_38_Ae)
1492,212027,凯丹精锐卫兵,STR_KeB_KrallKeeperHK_38_Ae,212026,212026:KeB_KrallKeeperHK_37_Ae(STR_KeB_KrallKeeperHK_37_Ae)
1492,212031,凯丹特殊护卫兵,STR_KeC_KrallKeeperHK_38_Ae,212030,212030:KeC_KrallKeeperHK_37_Ae(STR_KeC_KrallKeeperHK_37_Ae)
1492,211778,凯丹秘密咒术师,STR_KrallShamanHK_38_Ae,217498,217498:S2_KrallShaman_55_Ae(STR_S2_KrallShaman_55_Ae)
1492,212034,凯丹特殊袭击兵,STR_AeB_KrallScoutHK_38_Ae,212035,212035:AeB_KrallScoutHK_39_Ae(STR_AeB_KrallScoutHK_39_Ae)
1492,212035,凯丹特殊袭击兵,STR_AeB_KrallScoutHK_39_Ae,212034,212034:AeB_KrallScoutHK_38_Ae(STR_AeB_KrallScoutHK_38_Ae)
1492,211014,凯丹搜索兵,STR_KrallScoutHK_38_An,211016 232134,211016:KrallScoutHK_39_An(STR_KrallScoutHK_39_An) | 232134:KrallKeeperHK_38_An(STR_KrallScoutHK_38_An)
1492,212037,凯丹精锐斥候兵,STR_AeC_KrallScoutHK_38_Ae,212038,212038:AeC_KrallScoutHK_39_Ae(STR_AeC_KrallScoutHK_39_Ae)
1492,211016,凯丹搜索兵,STR_KrallScoutHK_39_An,211014 232134,211014:KrallScoutHK_38_An(STR_KrallScoutHK_38_An) | 232134:KrallKeeperHK_38_An(STR_KrallScoutHK_38_An)
1492,212038,凯丹精锐斥候兵,STR_AeC_KrallScoutHK_39_Ae,212037,212037:AeC_KrallScoutHK_38_Ae(STR_AeC_KrallScoutHK_38_Ae)
1492,212040,凯丹精锐枪兵,STR_ReB_KrallScoutLK_38_Ae,212041,212041:ReB_KrallScoutLK_39_Ae(STR_ReB_KrallScoutLK_39_Ae)
1492,212041,凯丹精锐枪兵,STR_ReB_KrallScoutLK_39_Ae,212040,212040:ReB_KrallScoutLK_38_Ae(STR_ReB_KrallScoutLK_38_Ae)
1492,212043,凯丹特殊枪兵,STR_ReC_KrallScoutLK_38_Ae,212044,212044:ReC_KrallScoutLK_39_Ae(STR_ReC_KrallScoutLK_39_Ae)
1492,212044,凯丹特殊枪兵,STR_ReC_KrallScoutLK_39_Ae,212043,212043:ReC_KrallScoutLK_38_Ae(STR_ReC_KrallScoutLK_38_Ae)
1492,212049,凯丹精锐黑术士,STR_WeC_KrallShamanHK_38_Ae,212050,212050:WeC_KrallShamanHK_39_Ae(STR_WeC_KrallShamanHK_39_Ae)
1492,212050,凯丹精锐黑术士,STR_WeC_KrallShamanHK_39_Ae,212049,212049:WeC_KrallShamanHK_38_Ae(STR_WeC_KrallShamanHK_38_Ae)
1493,211862,凯丹精锐巡查组长,STR_KrallKeepHKOfficer_37_Ae,211863,211863:KrallKeepHKOfficer_38_Ae(STR_KrallKeepHKOfficer_38_Ae)
1493,211863,凯丹精锐巡查组长,STR_KrallKeepHKOfficer_38_Ae,211862,211862:KrallKeepHKOfficer_37_Ae(STR_KrallKeepHKOfficer_37_Ae)
1493,211864,凯丹特殊巡查队长,STR_KrallKeepHKOfficer_39_Ae,211865,211865:KrallKeepHKOfficer_40_Ae(STR_KrallKeepHKOfficer_40_Ae)
